ax,ay,az,gx,gy,gz
1.3235,-0.0015,-0.6592,54.0229,-30.9008,14.8626
1.355,0.0083,-0.7129,53.2061,-27.1908,14.2595
1.3821,-0.0015,-0.7666,52.5573,-22.8321,13.687
1.4141,-0.0134,-0.8269,51.6489,-16.9771,13.084
1.4421,-0.0166,-0.8545,50.2977,-10.9695,12.2366
1.4683,-0.0142,-0.8877,48.8473,-5.1679,10.9389
1.4768,-0.009,-0.9153,47.1298,0.3588,9.9084
1.4802,-0.001,-0.9299,45.1756,5.6718,8.8931
1.4927,0.0105,-0.9688,43.3893,10.7176,7.1679
1.4897,0.0178,-0.9893,41.2748,15.6641,5.4275
1.4988,0.021,-1.012,38.9695,20.0229,3.7786
1.4976,0.0176,-1.0522,36.0458,23.855,1.687
1.4971,0.0159,-1.0813,32.7405,27.6718,-0.7328
1.5002,0.0164,-1.1047,28.9924,31.4351,-2.9924
1.4844,0.0322,-1.1309,24.5878,34.8397,-5.6336
1.4844,0.0356,-1.1331,20.6183,37.2672,-8.1527
1.4568,0.0447,-1.1443,14.4962,39.6183,-11.3435
1.4512,0.0496,-1.1558,9.6031,40.8702,-14.0763
1.4214,0.0444,-1.1538,3.2901,41.4504,-17.4427
1.4006,0.0466,-1.1577,-1.7405,41.1832,-19.7252
1.384,0.0388,-1.1604,-7.4046,40.8092,-22.145
1.3606,0.0447,-1.1572,-12.4046,39.9542,-24.374
1.3496,0.0322,-1.1528,-17.1603,39.0916,-26.1756
1.3303,0.0325,-1.166,-22.3206,37.916,-27.9695
1.3047,0.0188,-1.1616,-27.1756,36.8702,-29.3664
1.3032,0.0171,-1.1553,-31.6794,35.5649,-30.5802
1.2847,0.0134,-1.1555,-36.1221,34.3893,-31.4198
1.27,0.0088,-1.155,-40.6718,33.3664,-32.1145
1.2542,0.0151,-1.1526,-44.8855,32.0916,-32.4504
1.2454,0.0027,-1.1494,-49.1756,31.0611,-32.9313
1.2424,0.0046,-1.1526,-53.2519,30.1603,-33.084
1.2368,0.0012,-1.1399,-57.6947,29.3817,-33.1069
1.2341,-0.0012,-1.1375,-62.0916,28.4122,-32.9847
1.2354,-0.0068,-1.1287,-66.5649,27.687,-32.9084
1.2363,-0.0122,-1.1387,-71.0458,26.9618,-32.9389
1.2361,-0.0149,-1.1265,-75.7634,26.3206,-32.9237
1.2371,-0.0217,-1.1418,-80.2214,25.9084,-32.771
1.2532,-0.0298,-1.1345,-84.9389,25.9084,-32.9695
1.2632,-0.0259,-1.1279,-89.5343,26.4351,-32.9313
1.2705,-0.0266,-1.1265,-93.7634,27.1221,-33.3359
1.291,-0.0396,-1.1028,-98.458,28.1527,-33.4885
1.2949,-0.0369,-1.113,-103.1374,29.4275,-33.9924
1.3108,-0.0437,-1.0908,-107.5573,30.8855,-34.6031
1.3191,-0.0486,-1.0771,-112.1374,32.7863,-35.3511
1.3354,-0.0603,-1.0623,-116.8702,34.626,-36.6565
1.3337,-0.0776,-1.05,-121.0687,36.8702,-37.8092
1.3335,-0.0881,-1.0337,-125.1603,38.6641,-39.1527
1.3276,-0.0937,-1.0044,-128.8702,40.4198,-40.8015
1.3306,-0.0996,-0.9968,-132.7557,42.0305,-42.1985
1.3279,-0.0935,-0.9634,-136.4046,43.4046,-43.9542
1.3245,-0.0991,-0.9387,-139.8626,44.5038,-45.855
1.3159,-0.1074,-0.8953,-143.0076,45.2443,-47.7099
1.3115,-0.1165,-0.8875,-146.0458,45.6031,-49.5802
1.3037,-0.1345,-0.8557,-149.0992,45.6336,-51.7786
1.3015,-0.146,-0.8516,-151.9618,45.6641,-53.3817
1.282,-0.1299,-0.843,-154.9924,47.0076,-55.4351
1.2703,-0.1091,-0.8342,-157.7939,47.9847,-57.2748
1.2581,-0.0886,-0.8096,-160.1603,49.0992,-58.855
1.2456,-0.0811,-0.7891,-162.4733,49.5267,-60.1145
1.2317,-0.0857,-0.7673,-165.2443,48.9237,-61.6412
1.2202,-0.0874,-0.7449,-168.1145,48.3893,-63.084
1.1995,-0.0776,-0.7417,-170.9466,48.2977,-64.0458
1.1826,-0.075,-0.7253,-173.8702,47.8626,-65.4809
1.1641,-0.0806,-0.7119,-177.0076,47.1298,-66.7099
1.1536,-0.0757,-0.7117,-179.9313,46.313,-67.3664
1.145,-0.0691,-0.6951,-183.374,45.5573,-68.4046
1.1138,-0.0715,-0.6611,-186.6641,44.1908,-69.5038
1.0881,-0.0708,-0.6431,-189.855,42.7176,-70.1908
1.0696,-0.0686,-0.6274,-192.8702,41.0687,-71.1374
1.0366,-0.0649,-0.5884,-196.0076,38.0611,-71.8473
1.0127,-0.0676,-0.5659,-199.4351,34.2672,-72.9771
0.9893,-0.0732,-0.5366,-202.2672,30.6031,-73.8015
0.9565,-0.0864,-0.5093,-205.0305,26.6031,-74.3511
0.9224,-0.1008,-0.4854,-207.8855,22.2595,-74.8321
0.8958,-0.123,-0.4551,-210.4657,17.2519,-74.9695
0.8745,-0.1345,-0.4204,-213.3512,12.1298,-74.8397
0.8472,-0.1353,-0.3794,-215.9847,6.3664,-74.6718
0.8311,-0.1345,-0.3647,-218.3359,0.229,-74.2901
0.8164,-0.1238,-0.3179,-220.626,-6.145,-73.7557
0.7935,-0.1121,-0.2922,-223.1374,-12.5344,-72.7176
