ax,ay,az,gx,gy,gz
1.2444,-0.5283,-0.1069,250.1298,-44.5878,94.5343
1.2996,-0.5544,-0.1575,250.1298,-43.7252,90.3893
1.3186,-0.5562,-0.1738,250.1298,-43.1679,86.2519
1.3462,-0.5603,-0.2058,250.1298,-42.9695,81.4733
1.3748,-0.5579,-0.2246,250.1298,-42.5496,76.5802
1.3879,-0.54,-0.2615,250.1298,-42.3511,71.2672
1.4043,-0.5129,-0.2942,250.1298,-42.4122,66.1221
1.4148,-0.4985,-0.3425,250.1298,-41.9542,60.4046
1.4094,-0.4822,-0.3774,250.1298,-41.6107,54.4504
1.4014,-0.4709,-0.4189,250.1298,-41.1832,48.8702
1.3826,-0.4656,-0.4644,250.1298,-40.8855,43.2443
1.3728,-0.4653,-0.4941,250.1298,-40.2901,37.8397
1.3535,-0.4446,-0.5535,250.1298,-39.6794,33.0076
1.3262,-0.4316,-0.6111,250.1298,-38.7099,28.6031
1.2991,-0.4094,-0.6431,250.1298,-37.7099,24.5878
1.2656,-0.394,-0.6777,250.1298,-36.4122,21.6947
1.2375,-0.3813,-0.7175,250.1298,-35.7557,19.3588
1.2119,-0.3708,-0.7527,250.1298,-34.8244,16.7176
1.1741,-0.3496,-0.8005,250.1298,-33.7634,15.8473
1.1416,-0.3457,-0.8137,250.1298,-32.8702,15.5038
1.1277,-0.3472,-0.8464,250.1298,-32.0687,15.3969
1.1006,-0.3557,-0.8723,250.1298,-31.2443,16.1221
1.0884,-0.3735,-0.897,250.1298,-30.4275,16.8473
1.0808,-0.3818,-0.9041,250.1298,-29.1756,17.8626
1.0684,-0.3899,-0.9326,250.1298,-27.9389,18.9695
1.0562,-0.3877,-0.9617,250.1298,-26.8931,20.2748
1.0464,-0.3755,-0.9766,250.1298,-25.687,21.9084
1.0437,-0.3572,-0.9849,250.1298,-24.771,23.6794
1.0498,-0.3352,-1.0276,250.1298,-23.2137,25.8931
1.05,-0.3291,-1.0562,250.1298,-21.4122,27.8473
1.0508,-0.3105,-1.0803,250.1298,-19.3969,29.6794
1.0576,-0.3044,-1.1011,250.1298,-16.9466,31.6336
1.0674,-0.304,-1.1121,250.1298,-14.7176,33.5802
1.0706,-0.2854,-1.1289,250.1298,-13.1603,35.4046
1.0808,-0.2747,-1.1375,250.1298,-11.6794,37.3435
1.0891,-0.2573,-1.1506,250.1298,-11.0534,38.6489
1.0972,-0.2437,-1.1416,250.1298,-11.1221,40.0687
1.1196,-0.2341,-1.157,246.4275,-11.0534,40.916
1.1321,-0.2346,-1.1631,240.4504,-11.5725,41.4885
1.1392,-0.2278,-1.1687,234.2748,-11.8931,41.3664
1.1611,-0.2209,-1.187,227.916,-12.1985,41.3206
1.1753,-0.2134,-1.1736,221.3664,-12.5191,40.5573
1.1958,-0.2107,-1.1689,214.7023,-12.3206,39.687
1.2205,-0.2134,-1.1838,207.5725,-11.7176,38.0153
1.2327,-0.2231,-1.175,200.8473,-10.626,36.4656
1.2437,-0.2371,-1.1831,194.2061,-9.1985,34.4046
1.2527,-0.2522,-1.1689,187.6412,-7.3817,31.9237
1.2588,-0.2605,-1.1501,181.7099,-5.458,29.6641
1.2571,-0.2661,-1.134,175.8244,-4.0229,27.0153
1.2585,-0.2693,-1.1074,170.374,-2.7481,24.5725
1.249,-0.281,-1.0676,165.5191,-1.855,22.2137
1.2417,-0.2957,-1.042,161.3435,-1.3588,19.8244
1.2273,-0.2981,-1.0127,157.8702,-0.8931,17.6107
1.2185,-0.2988,-0.9912,155.0076,-0.1832,15.6641
1.2009,-0.302,-0.949,152.542,0.2061,14.1145
1.1897,-0.312,-0.9216,150.7023,0.2366,12.0382
1.1853,-0.3127,-0.9189,148.7557,0.3435,10.4275
1.1709,-0.3269,-0.8916,146.8473,0.1221,9.0992
1.1604,-0.3423,-0.8784,145.2748,-0.8779,7.3893
1.145,-0.353,-0.8767,143.7099,-1.5954,6.2061
1.1309,-0.3806,-0.8735,141.8244,-2.3817,5.2519
1.1143,-0.3904,-0.8787,140.4427,-3.4046,4.0153
