ax,ay,az,gx,gy,gz
1.4463,-0.0308,-0.0112,3.3435,-10.916,-12.8168
1.4688,-0.0286,-0.0154,3.1298,-13.5191,-15.3206
1.5027,-0.0327,-0.0027,2.8626,-16.2824,-17.8702
1.5361,-0.0432,0.002,2.6412,-19.8244,-21.084
1.5786,-0.0459,0.0068,2.2824,-23.145,-23.8321
1.637,-0.0618,0.0186,1.9695,-27.2901,-26.6718
1.6914,-0.072,0.0442,1.9008,-33.3206,-29.8931
1.7559,-0.0625,0.0547,1.7481,-39.0229,-33.855
1.8313,-0.0669,0.0762,1.8702,-45.3206,-37.9237
1.8608,-0.0696,0.0864,2.4275,-52.2214,-43.2519
1.9475,-0.0886,0.0835,2.7557,-58.6031,-49.5496
1.9999,-0.105,0.061,3.7023,-64.3206,-57.1298
1.9999,-0.1233,0.0435,4.771,-70.1985,-66.5802
1.9999,-0.1453,0.0198,5.8855,-73.9008,-75.4809
1.9999,-0.166,0.0066,6.6794,-77.2443,-84.2366
1.9999,-0.1877,-0.0112,7.5115,-79.8244,-93.3893
1.9999,-0.1763,-0.0393,8.313,-81.6412,-102.4885
1.9999,-0.1763,-0.052,8.9389,-81.9542,-112.5038
1.9999,-0.1672,-0.0867,9.687,-80.9618,-123.0153
1.9999,-0.1758,-0.1306,10.2519,-79.4198,-134.4351
1.9999,-0.186,-0.1558,10.6183,-76.5649,-146.2061
1.9999,-0.2002,-0.1848,10.5573,-73.2824,-157.9924
1.9999,-0.2207,-0.2192,10.0992,-68.8702,-170.4275
1.9999,-0.2366,-0.241,9.313,-63.771,-183.0916
1.9999,-0.2402,-0.2732,8.0305,-58.2977,-195.855
1.9999,-0.2434,-0.281,6.5573,-52.6489,-208.5343
1.9999,-0.2515,-0.2888,4.6718,-47.229,-221.0763
1.9999,-0.2559,-0.2864,2.458,-42.3053,-233.4504
1.9999,-0.2712,-0.2876,-0.0916,-38.3969,-245.4122
1.9999,-0.2859,-0.283,-2.9924,-34.9313,-250.1374
1.9999,-0.2976,-0.2759,-5.8168,-32.4351,-250.1374
1.9999,-0.2996,-0.2612,-8.8015,-30.0687,-250.1374
1.9999,-0.2932,-0.2427,-11.5573,-27.7176,-250.1374
1.9999,-0.2905,-0.2385,-14.5802,-25.9618,-250.1374
1.9999,-0.291,-0.219,-17.542,-24.0153,-250.1374
1.9999,-0.2795,-0.1882,-19.7939,-22.229,-250.1374
1.9999,-0.29,-0.1685,-22.229,-21.0534,-250.1374
1.9999,-0.282,-0.137,-24.0153,-19.3588,-250.1374
1.9999,-0.2852,-0.1157,-25.0992,-18.1069,-250.1374
1.9999,-0.2908,-0.0793,-25.9618,-16.5267,-250.1374
1.9999,-0.2913,-0.0686,-26.0763,-14.9237,-250.1374
1.9999,-0.3003,-0.0466,-25.8015,-12.855,-250.1374
1.9999,-0.2996,-0.0405,-25.1832,-9.9542,-250.1374
1.9999,-0.2871,-0.0247,-24.2061,-6.7176,-250.1374
1.9999,-0.2715,0.0005,-23.1603,-2.9313,-250.1374
1.9999,-0.2761,0.0095,-21.916,1.4122,-250.1374
1.9999,-0.2754,0.0151,-20.687,6.2595,-250.1374
1.9999,-0.2676,0.0471,-19.2214,11.8321,-250.1374
1.9999,-0.2815,0.0454,-17.6107,17.1908,-250.1374
1.9999,-0.2825,0.0488,-15.7405,22.2519,-250.1374
1.9999,-0.2905,0.0461,-13.6947,26.458,-250.1374
1.9999,-0.2822,0.0457,-11.1832,30.1527,-250.1374
1.9999,-0.2869,0.0469,-8.7099,33.1069,-250.1374
1.9999,-0.2915,0.0386,-6.6794,35.3664,-250.1374
1.9999,-0.301,0.0264,-4.5802,37.2824,-250.1374
1.9999,-0.3022,0.0378,-2.8168,38.5496,-250.1374
1.9999,-0.3018,0.0535,-1.8473,38.9695,-250.1374
1.9999,-0.303,0.0635,-1.3511,38.3435,-250.1374
1.9999,-0.2947,0.0784,-0.916,36.6336,-250.1374
1.9999,-0.291,0.082,-0.7405,34.3817,-250.1374
1.9999,-0.2966,0.1047,-1.3282,30.5191,-250.1374
1.9999,-0.3064,0.1145,-1.9313,25.8702,-250.1374
1.9792,-0.3169,0.1384,-2.8626,20.0305,-250.1374
1.946,-0.335,0.157,-4.1069,13.1603,-250.1374
1.9272,-0.3506,0.1658,-5.4122,5.6107,-250.1374
1.9004,-0.377,0.1685,-6.8702,-2.7176,-250.1374
1.8911,-0.4153,0.1575,-7.9389,-9.4427,-250.1374
1.8672,-0.4463,0.1418,-8.7405,-14.7328,-250.1374
1.844,-0.4607,0.1353,-9.3511,-18.0611,-250.1374
1.8123,-0.4695,0.1323,-9.7557,-19.7634,-250.1374
1.7705,-0.4724,0.1191,-9.6412,-19.5496,-250.1374
1.7407,-0.4661,0.1094,-9.5649,-16.9618,-250.1374
1.7,-0.4644,0.1008,-8.855,-13.0687,-250.1374
1.6526,-0.4607,0.0967,-7.7786,-8.2901,-250.1374
1.6077,-0.4641,0.0818,-6.2824,-3.2519,-250.1374
1.5437,-0.47,0.0603,-4.3664,2.4809,-250.1374
1.4839,-0.4624,0.0493,-2.0153,8.6412,-250.1374
1.4055,-0.4573,0.0188,0.6641,15.626,-250.1374
1.3293,-0.4316,0.0051,3.8473,22.9084,-250.1374
1.2854,-0.4224,0.0012,7.0458,30.6718,-250.1374
1.1987,-0.3962,-0.0015,10.7557,39.8397,-250.1374
1.1086,-0.3677,0.01,14.2137,48.4733,-250.1374
1.0164,-0.3374,0.0054,17.6794,57.1298,-250.1374
0.926,-0.3066,0.0049,20.8702,65.7634,-250.1374
0.8286,-0.2771,0.0029,24.2672,74.0,-250.1374
0.7395,-0.2664,-0.0015,27.5802,81.0229,-250.1374
0.6614,-0.2524,0.0071,30.855,87.0611,-250.1374
0.5886,-0.2507,0.0049,34.3817,91.5267,-250.1374
0.5474,-0.252,0.0088,37.4733,94.8626,-250.1374
0.4673,-0.2385,-0.0161,41.0153,97.8931,-250.1374
0.3872,-0.2151,-0.0278,44.3893,100.6336,-250.1374
0.3127,-0.1968,-0.033,47.8015,102.3588,-250.1374
0.2329,-0.1804,-0.0537,51.1221,104.2137,-250.1374
0.1541,-0.157,-0.0674,54.6947,105.8397,-250.1374
0.0894,-0.1387,-0.0789,58.3664,106.1679,-250.1374
0.0303,-0.1233,-0.0891,61.6107,105.1145,-250.1374
0.0022,-0.1196,-0.0945,65.3435,102.8931,-250.1374
-0.0557,-0.1042,-0.104,68.6031,98.687,-250.1374
-0.0857,-0.1104,-0.1045,71.8702,92.6336,-250.1374
-0.1238,-0.1021,-0.1418,74.5267,84.5802,-250.1374
-0.1606,-0.0955,-0.1794,76.9695,76.3817,-250.1374
-0.2092,-0.0842,-0.199,79.0687,68.4657,-250.1374
-0.251,-0.0747,-0.2307,80.3969,60.6718,-250.1374
-0.2869,-0.0649,-0.2507,81.1298,53.3206,-250.1374
-0.3162,-0.0549,-0.2629,81.1908,47.4427,-250.1374
-0.3601,-0.02,-0.2759,80.5115,42.2366,-250.1374
-0.3992,0.0056,-0.2961,79.4657,38.2748,-250.1374
-0.4521,0.0352,-0.29,78.0534,34.8321,-250.1374
-0.4963,0.0591,-0.291,76.0611,32.3817,-250.1374
-0.5613,0.0999,-0.3147,74.0,31.8397,-250.1374
-0.6133,0.1389,-0.3176,72.1221,32.2748,-250.1374
-0.6658,0.1675,-0.3208,70.5649,32.3359,-250.1374
-0.6899,0.1763,-0.3074,69.2901,31.9847,-250.1374
-0.7502,0.1875,-0.3118,67.9924,31.0229,-250.1374
-0.7903,0.2019,-0.303,66.8168,29.4809,-250.1374
-0.8403,0.2068,-0.2942,65.8626,27.5344,-250.1374
-0.8833,0.2078,-0.2876,64.9618,24.855,-250.1374
-0.9158,0.2107,-0.2844,63.9389,21.6718,-250.1374
-0.958,0.2166,-0.2805,63.0992,18.6947,-250.1374
-0.9983,0.2251,-0.2815,62.6565,14.4427,-250.1374
-1.0217,0.2271,-0.2759,62.0076,10.3969,-250.1374
-1.0481,0.2261,-0.2798,61.374,6.145,-250.1374
-1.0764,0.2173,-0.2773,60.7252,1.9695,-250.1374
-1.0959,0.2122,-0.2837,59.7863,-2.2901,-250.1374
-1.1111,0.2175,-0.2886,59.1603,-6.1374,-250.1374
-1.1272,0.2195,-0.2915,58.0763,-9.7634,-250.1374
-1.1421,0.2266,-0.2849,57.0,-12.4656,-250.1374
-1.1646,0.2473,-0.3069,55.8855,-14.5267,-250.1374
-1.1765,0.2649,-0.3098,54.5267,-15.8168,-250.1374
-1.1824,0.2822,-0.3215,53.374,-16.542,-250.1374
-1.1831,0.2957,-0.3108,51.4427,-16.8855,-250.1374
-1.1821,0.29,-0.345,49.6412,-17.0534,-250.0382
-1.1824,0.2815,-0.3691,48.313,-16.5344,-238.9084
-1.1826,0.2769,-0.3811,46.9847,-15.2214,-227.6641
-1.1643,0.2686,-0.4036,46.1603,-13.0153,-216.4733
-1.1663,0.2732,-0.4011,44.9389,-10.8473,-205.9008
-1.1584,0.2786,-0.4038,44.2519,-8.8015,-195.4122
-1.1462,0.2788,-0.4067,43.4504,-7.0992,-185.5496
-1.1279,0.2759,-0.415,42.4275,-5.5115,-176.2901
-1.124,0.2593,-0.4246,41.313,-3.9847,-167.1603
-1.1072,0.2424,-0.4287,40.1832,-2.2595,-158.9008
-1.1042,0.238,-0.4314,38.9618,-1.0153,-151.5649
-1.0894,0.2222,-0.4397,37.5267,0.1985,-144.1603
-1.0745,0.2126,-0.4387,35.8702,0.8015,-137.7328
-1.0605,0.1985,-0.4348,34.1756,1.0153,-131.8702
-1.0461,0.1963,-0.4336,32.5267,0.3206,-126.3282
-1.0313,0.1736,-0.4307,30.7023,-0.7634,-121.3053
-1.0085,0.1558,-0.4268,28.9084,-2.0687,-116.4504
-1.0032,0.1416,-0.4263,27.2137,-3.687,-112.7481
-0.9976,0.127,-0.4221,25.313,-5.0382,-108.9924
-0.9897,0.1211,-0.4163,23.5191,-6.1679,-105.0763
-0.989,0.1169,-0.4182,21.9847,-6.8397,-102.084
-0.9797,0.1133,-0.4133,20.5496,-7.1832,-98.6565
-0.9741,0.1086,-0.4026,19.0,-6.7786,-96.229
-0.9751,0.105,-0.3948,18.0,-6.5802,-92.6412
-0.98,0.0933,-0.3916,16.7786,-5.9008,-90.8855
-0.9863,0.0857,-0.3762,15.8855,-5.0534,-86.3511
-0.9856,0.072,-0.364,15.0916,-4.6183,-82.687
-0.989,0.0654,-0.3538,14.6031,-4.5573,-79.0458
-0.999,0.0608,-0.3481,14.542,-4.8244,-74.8473
-1.001,0.054,-0.3381,14.3969,-5.3817,-70.6183
-1.0203,0.0547,-0.3357,14.6031,-6.2519,-66.458
-1.0264,0.0537,-0.3381,14.6336,-6.2824,-62.3817
-1.0283,0.0466,-0.3267,15.2061,-7.0,-58.2748
-1.0459,0.0601,-0.3164,15.6641,-8.0992,-53.8168
-1.0559,0.0518,-0.3186,16.2748,-8.7939,-49.7405
-1.0608,0.063,-0.3137,16.8855,-9.9847,-45.5496
-1.0713,0.0654,-0.3174,17.542,-11.3511,-41.3511
-1.083,0.0674,-0.3223,18.2214,-12.4733,-37.2366
-1.0916,0.0574,-0.3301,18.7405,-13.7557,-32.8015
-1.1062,0.0593,-0.3379,19.3588,-14.8931,-28.5496
-1.1118,0.063,-0.3433,19.8321,-16.1145,-24.0153
-1.1323,0.0642,-0.3616,20.2366,-17.0,-18.9313
-1.1396,0.0723,-0.3667,20.4122,-17.6641,-12.7405
-1.1531,0.0815,-0.3877,20.3435,-17.7939,-7.5802
-1.1641,0.0869,-0.4053,20.4351,-17.3511,-1.9618
-1.1731,0.0959,-0.4185,20.5496,-16.687,3.7939
-1.1897,0.1133,-0.4363,20.1069,-15.458,9.8473
-1.2,0.1255,-0.4485,19.6947,-13.1832,16.2901
-1.2009,0.1313,-0.4651,19.2672,-10.8321,22.8092
-1.2195,0.1448,-0.4915,18.3893,-7.2824,29.7252
-1.2285,0.1411,-0.5259,17.7939,-3.0992,37.1374
-1.2446,0.1453,-0.5566,17.313,2.4351,44.6947
-1.2568,0.1523,-0.5759,16.4809,8.1908,52.4046
-1.2725,0.1726,-0.5767,15.8473,13.9847,60.1679
-1.2913,0.2014,-0.5679,14.9313,20.2672,68.6412
-1.3152,0.2192,-0.5859,13.8626,26.7481,76.9847
-1.3308,0.2217,-0.5869,12.7481,32.7557,85.4122
-1.3562,0.2356,-0.6016,11.374,38.1374,94.084
-1.3752,0.2461,-0.6113,9.3817,43.626,103.9084
-1.3992,0.2466,-0.6228,7.1145,48.2748,112.3435
-1.4163,0.2468,-0.6384,4.4046,52.5649,121.8855
-1.4409,0.2537,-0.6436,1.6718,56.3206,131.229
-1.4539,0.2581,-0.6548,-1.4122,59.5267,140.6488
-1.4683,0.2664,-0.6448,-4.8015,62.2443,150.2519
-1.4827,0.2776,-0.647,-8.5115,64.3664,160.1679
-1.4863,0.281,-0.6343,-12.1908,65.9084,170.4198
-1.4961,0.2761,-0.6335,-16.1603,66.9237,180.3282
-1.5005,0.2786,-0.6323,-20.1985,67.5954,190.5114
-1.5071,0.2695,-0.635,-24.5649,67.9389,200.6412
-1.4971,0.2656,-0.615,-28.687,67.4046,210.7786
-1.4883,0.2788,-0.5994,-32.9695,66.5573,220.9313
-1.4731,0.3254,-0.5405,-37.2137,64.2672,230.8397
-1.457,0.2539,-0.5627,-41.6031,60.4351,239.9771
-1.4519,0.2236,-0.604,-46.084,59.2061,249.0305
-1.4202,0.1748,-0.6187,-50.3206,58.0458,250.1298
-1.3838,0.1411,-0.6047,-54.1679,55.3359,250.1298
-1.3667,0.1208,-0.594,-58.0687,53.1527,250.1298
-1.3423,0.1074,-0.5708,-61.8855,50.1298,250.1298
-1.3164,0.1086,-0.5334,-65.0992,45.2137,250.1298
-1.2927,0.0967,-0.5078,-67.7252,39.3053,250.1298
-1.2676,0.0859,-0.4683,-70.0382,32.0992,250.1298
-1.2546,0.0752,-0.4617,-71.855,24.5954,250.1298
-1.2205,0.0439,-0.4321,-73.8473,15.0153,250.1298
-1.165,0.0103,-0.4094,-74.9771,4.6718,250.1298
-1.1287,-0.0208,-0.3894,-75.7405,-7.313,250.1298
-1.0933,-0.0481,-0.3728,-76.3206,-19.8855,250.1298
-1.0537,-0.0605,-0.3572,-76.1832,-32.8779,250.1298
-0.9966,-0.0613,-0.3376,-75.4504,-45.7939,250.1298
-0.9456,-0.0576,-0.3223,-74.4275,-58.5115,250.1298
-0.9192,-0.0627,-0.3105,-73.1603,-69.6336,250.1298
-0.8611,-0.0544,-0.312,-71.3588,-81.1145,250.1298
-0.8145,-0.0503,-0.3003,-69.6641,-90.0458,250.1298
-0.7549,-0.0515,-0.3027,-68.0687,-97.7023,250.1298
-0.7068,-0.0364,-0.3071,-66.0687,-105.7939,250.1298
-0.6467,-0.0334,-0.313,-64.229,-111.4657,250.1298
-0.5886,-0.0366,-0.3215,-62.5725,-115.0611,250.1298
-0.5454,-0.0312,-0.3486,-60.3282,-116.7023,250.1298
-0.4885,-0.0222,-0.3716,-58.5038,-115.9466,250.1298
-0.4475,-0.0044,-0.4019,-57.2595,-112.7023,250.1298
-0.4072,0.009,-0.4238,-55.7557,-107.3359,250.1298
-0.3821,0.0242,-0.4456,-54.4733,-99.8321,250.1298
-0.3574,0.0427,-0.4507,-53.4198,-92.4809,250.1298
-0.3516,0.0505,-0.4539,-52.6031,-80.9008,250.1298
-0.3372,0.0642,-0.4641,-52.2137,-69.1298,250.1298
-0.3335,0.0706,-0.4629,-52.0076,-56.4122,250.1298
-0.3394,0.0774,-0.4644,-51.9008,-43.4351,250.1298
-0.3516,0.0776,-0.4546,-52.374,-30.5344,250.1298
-0.364,0.0789,-0.4434,-53.1679,-17.6412,250.1298
-0.3835,0.0742,-0.4248,-54.0916,-5.5344,250.1298
-0.3943,0.051,-0.4021,-55.2137,5.2366,250.1298
-0.3999,0.0449,-0.3926,-56.7099,14.5573,250.1298
-0.4016,0.019,-0.3723,-58.4046,22.1527,250.1298
-0.4102,-0.012,-0.3511,-60.2901,28.4656,250.1298
-0.4094,-0.0474,-0.3428,-62.2824,33.313,250.1298
-0.3943,-0.0857,-0.3196,-64.6489,37.2977,250.1298
-0.3679,-0.1333,-0.2996,-66.9389,39.2901,250.1298
-0.3279,-0.179,-0.2639,-69.5573,39.1374,250.1298
-0.2817,-0.2246,-0.2241,-72.374,36.0534,250.1298
-0.2476,-0.2537,-0.2129,-74.6183,30.8626,250.1298
-0.1763,-0.3108,-0.1777,-77.229,22.7863,250.1298
-0.0959,-0.355,-0.1511,-79.6107,13.7634,250.1298
-0.0181,-0.4026,-0.1284,-81.4351,3.3893,250.1298
0.0808,-0.4585,-0.1016,-83.0611,-7.5802,250.1298
0.1929,-0.5229,-0.0676,-84.2595,-20.8931,250.1298
0.3159,-0.5774,-0.0425,-85.0153,-36.0992,250.1298
0.436,-0.6316,-0.0225,-85.0916,-52.5649,250.1298
0.5681,-0.6741,0.0037,-84.5343,-71.1603,250.1298
0.6357,-0.698,0.0095,-83.5802,-89.6565,250.1298
0.7832,-0.7439,0.0208,-81.8244,-109.771,250.1298
0.9287,-0.7703,0.0298,-79.6031,-131.4198,250.1298
1.0732,-0.7971,0.031,-76.8473,-152.3282,250.1298
1.2214,-0.8198,0.0305,-73.2061,-172.7634,250.1298
1.3616,-0.8264,-0.0149,-69.3053,-190.7863,250.1298
1.5061,-0.8362,-0.0479,-64.5267,-205.7099,250.1298
1.6418,-0.8364,-0.1108,-59.8168,-216.9771,250.1298
1.7083,-0.824,-0.1399,-55.2977,-223.6183,250.1298
1.8281,-0.792,-0.1904,-51.2443,-225.9466,250.1298
1.9346,-0.7659,-0.2458,-47.4046,-223.9924,250.1298
1.9999,-0.7271,-0.2996,-44.2137,-217.5954,250.1298
1.9999,-0.6768,-0.3328,-41.7557,-207.6031,250.1298
1.9999,-0.6375,-0.3608,-39.8855,-195.1298,250.1298
1.9999,-0.5908,-0.3711,-38.2824,-180.9695,250.1298
1.9999,-0.5483,-0.3667,-37.2443,-166.6947,250.1298
1.9999,-0.5303,-0.3591,-36.6031,-153.4122,250.1298
1.9999,-0.4951,-0.3484,-36.2519,-140.8779,250.1298
1.9999,-0.4656,-0.3191,-35.9389,-128.3435,250.1298
1.9999,-0.4377,-0.2993,-36.2977,-117.4962,250.1298
1.9999,-0.4216,-0.2456,-36.8855,-107.855,250.1298
1.9999,-0.4021,-0.2131,-37.6641,-98.5496,250.1298
1.9999,-0.3748,-0.2285,-38.0763,-86.4504,250.1298
1.9999,-0.3562,-0.2544,-38.626,-65.9542,250.1298
1.9999,-0.3604,-0.1733,-39.3282,-48.5344,250.1298
1.9999,-0.3533,-0.1277,-39.3206,-29.4656,250.1298
1.9999,-0.3479,-0.0869,-38.8015,-11.4122,250.1298
1.9999,-0.3457,-0.0144,-38.0382,4.9237,250.1298
1.9999,-0.3408,0.0437,-36.374,20.4046,250.1298
1.9999,-0.3396,0.1223,-33.7863,35.1756,250.1298
1.9999,-0.3425,0.1819,-30.5496,48.3511,250.1298
1.9999,-0.3479,0.2419,-26.7786,60.4122,250.1298
1.9999,-0.344,0.2632,-22.2443,70.7634,250.1298
1.9999,-0.3574,0.3201,-17.0229,79.1069,250.1298
1.9999,-0.3547,0.4014,-11.7481,84.5802,250.1298
1.9999,-0.3599,0.4392,-5.687,88.3817,250.1298
1.9999,-0.374,0.4856,0.2672,90.1603,250.1298
1.9999,-0.3823,0.5208,6.2366,89.5802,250.1298
1.9999,-0.3926,0.5457,13.0458,86.7557,250.1298
1.9999,-0.4021,0.5452,19.9618,81.9542,250.1298
1.9999,-0.3977,0.5474,26.9389,75.626,250.1298
1.9999,-0.396,0.5322,34.8855,67.6489,250.1298
1.9999,-0.3816,0.51,42.1908,59.4198,250.1298
1.9999,-0.3708,0.4751,48.9084,50.5802,250.1298
1.9999,-0.3572,0.4258,55.1145,41.3053,249.4122
1.9999,-0.3425,0.3745,60.6947,31.3969,238.8244
1.9999,-0.3064,0.3123,64.9389,21.4427,228.0153
1.9999,-0.2639,0.2515,68.2595,11.7786,216.5191
1.9999,-0.2319,0.1826,70.7099,2.8931,204.2137
1.9999,-0.2041,0.1497,71.5038,-5.0153,191.3512
1.9999,-0.1621,0.0754,71.145,-11.2061,178.4657
