ax,ay,az,gx,gy,gz
0.6653,-0.2913,0.4453,25.5038,-50.5725,144.7939
0.6697,-0.3169,0.4458,30.5878,-54.9695,146.313
0.6768,-0.3433,0.4558,35.7863,-59.0153,147.771
0.687,-0.3525,0.4592,41.5267,-63.3206,149.1832
0.6978,-0.3625,0.4551,47.1145,-67.8473,150.4733
0.7129,-0.3665,0.459,53.771,-72.7481,151.8397
0.7341,-0.3633,0.4441,59.9771,-77.458,152.9389
0.7573,-0.3621,0.4451,66.8626,-81.9847,154.3817
0.7854,-0.3557,0.4167,72.8855,-86.1069,155.8321
0.8071,-0.3579,0.4055,79.0687,-89.542,157.0382
0.8352,-0.3623,0.384,85.5954,-90.8931,158.1298
0.8621,-0.3489,0.3623,91.4733,-94.3282,159.4657
0.8845,-0.3374,0.3469,97.2824,-95.3359,160.8931
0.9038,-0.3413,0.3306,103.0916,-94.6794,162.4504
0.9309,-0.3315,0.3162,108.7786,-94.9313,163.8092
0.9707,-0.3215,0.2925,114.2366,-96.6489,164.9237
1.0051,-0.3186,0.2749,118.7405,-96.9771,166.8702
1.0374,-0.3176,0.2598,123.4351,-93.3664,168.5954
1.075,-0.3181,0.2312,129.2061,-92.7557,170.7481
1.1167,-0.3201,0.2173,134.0458,-90.3435,173.2443
1.1624,-0.3154,0.2107,138.5878,-85.0229,176.0
1.1743,-0.3223,0.2026,142.6794,-80.5191,178.5496
1.2356,-0.3254,0.1873,147.1069,-74.7863,182.145
1.2954,-0.3403,0.1729,151.3435,-69.0992,186.0
1.3669,-0.3525,0.1497,155.7481,-63.1832,189.9847
1.4529,-0.365,0.1296,160.3435,-56.9847,193.4351
1.5483,-0.3838,0.0901,164.7099,-49.4351,196.8931
1.6372,-0.3967,0.062,169.4886,-40.687,200.0076
1.7253,-0.4182,0.0298,173.8397,-30.6641,201.9847
1.8076,-0.4431,0.0105,177.7863,-20.3588,202.5573
1.8462,-0.4529,0.0051,181.4733,-9.9771,201.9313
1.9204,-0.4714,-0.0117,185.0229,0.7252,199.7099
1.9839,-0.4961,0.0083,187.9389,10.3282,196.1527
1.9999,-0.5061,0.019,190.6412,18.7328,191.7481
1.9999,-0.5137,0.0305,192.9847,26.1374,186.3206
1.9999,-0.5142,0.0562,194.9542,32.2366,179.9008
1.9999,-0.5142,0.0752,197.0992,37.145,173.3359
1.9999,-0.5203,0.0935,199.1145,40.1374,166.1603
1.9999,-0.5256,0.0986,200.9084,41.313,158.687
1.9999,-0.5359,0.113,202.8931,41.7786,151.3359
1.9999,-0.5447,0.1055,204.9847,41.2595,143.542
1.9999,-0.5554,0.0928,206.9695,39.3893,136.0687
1.9999,-0.5581,0.0835,208.7099,36.6489,128.9771
1.9999,-0.5652,0.0574,210.1832,33.374,121.9084
1.9999,-0.5637,0.0566,211.3893,28.7252,115.6336
1.9999,-0.5603,0.0474,211.8397,22.7405,109.6412
1.9999,-0.5613,0.0435,211.7939,16.4809,104.4427
1.9999,-0.5481,0.0276,211.0458,7.8244,98.4275
1.9999,-0.5366,0.0261,210.2748,-0.3282,93.6412
1.9999,-0.5396,0.0078,208.8397,-7.7176,89.2824
1.9999,-0.5457,-0.0029,206.7405,-14.8626,85.0382
1.9999,-0.5569,-0.0352,204.7252,-21.0763,81.0229
1.9999,-0.5603,-0.0557,202.3817,-26.374,77.3511
1.9999,-0.5852,-0.063,199.9008,-30.8015,73.1832
1.9999,-0.5879,-0.0854,197.2824,-34.9847,69.9771
1.9999,-0.5979,-0.0964,195.1832,-38.7252,66.9695
1.9999,-0.6047,-0.0989,192.9313,-42.1832,63.9542
1.9999,-0.6057,-0.1028,190.6641,-45.9542,61.5725
1.9999,-0.6079,-0.0959,188.7023,-48.9008,59.6031
1.9999,-0.6111,-0.0886,187.3359,-51.5496,57.0534
1.9999,-0.6194,-0.0833,185.9695,-53.8931,54.5573
1.9999,-0.6191,-0.0718,184.4809,-56.0763,51.8321
1.9999,-0.6367,-0.0569,183.2672,-57.9847,48.9389
1.9999,-0.6465,-0.0305,182.3969,-59.4275,45.0916
1.9999,-0.6519,-0.0195,181.9771,-60.0305,40.7939
1.9999,-0.6553,0.0007,181.6336,-60.374,35.6565
1.9999,-0.6755,0.0139,181.9008,-59.9466,30.084
1.9999,-0.686,0.0247,182.3282,-59.3588,24.2061
1.9999,-0.6987,0.0344,183.1603,-58.6336,17.8626
1.9999,-0.7104,0.0649,183.9084,-57.4198,11.0153
1.9999,-0.7266,0.0742,184.5496,-56.2824,3.7328
