ax,ay,az,gx,gy,gz
1.4612,-0.1433,1.1018,149.0763,-58.6794,200.6718
1.4509,-0.1436,1.063,160.6031,-64.2748,200.4657
1.4519,-0.1375,1.032,169.8931,-67.1908,201.1221
1.4768,-0.1289,0.9827,178.5802,-68.1069,202.4504
1.4846,-0.1365,0.9363,186.8855,-67.2519,203.8397
1.4922,-0.1389,0.9102,194.3969,-65.5802,205.1374
1.5149,-0.144,0.8538,202.5573,-63.0,206.5343
1.5417,-0.1582,0.8037,209.7939,-59.7557,208.1832
1.5588,-0.1572,0.7585,216.6641,-56.3359,209.2824
1.5881,-0.1521,0.7126,222.5191,-52.8702,210.0229
1.6162,-0.1521,0.6633,228.1069,-49.3588,211.0458
1.6633,-0.1338,0.6177,234.0763,-46.0687,212.0076
1.7078,-0.1313,0.5615,238.6412,-42.771,212.4962
1.7588,-0.127,0.4961,243.2061,-39.687,212.6947
1.8169,-0.1213,0.4207,248.5343,-34.2214,212.916
1.8701,-0.1196,0.3293,250.1298,-28.0229,212.0458
1.9272,-0.1145,0.2495,250.1298,-21.0534,210.3817
1.9999,-0.1089,0.1301,250.1298,-12.9924,208.2214
1.9999,-0.0969,0.0862,250.1298,-5.1832,205.458
1.9999,-0.092,0.0183,250.1298,2.855,202.0916
1.9999,-0.0742,-0.0435,250.1298,11.0763,197.855
1.9999,-0.0547,-0.0974,250.1298,18.8092,192.9847
1.9999,-0.0308,-0.1467,250.1298,26.1374,187.5649
1.9999,-0.0112,-0.1836,250.1298,33.1679,181.4886
1.9999,0.0098,-0.2271,250.1298,39.5878,174.6641
1.9999,0.0261,-0.2727,250.1298,46.0534,166.8397
1.9999,0.0349,-0.3037,250.1298,51.9847,159.6641
1.9999,0.054,-0.3376,248.1221,57.5344,151.3435
1.9999,0.0723,-0.374,243.8931,61.7939,143.0992
1.9999,0.0925,-0.3994,239.0076,65.4657,135.4122
1.9999,0.1079,-0.4324,233.8931,68.0992,127.855
1.9999,0.1221,-0.4678,228.6183,70.1756,121.0153
1.9999,0.1377,-0.5012,222.5725,71.8473,114.4427
1.9999,0.1433,-0.5361,216.4122,72.374,108.4733
1.9999,0.1479,-0.5439,210.8626,72.7099,103.7405
1.9897,0.1675,-0.5833,203.9466,72.9313,97.7481
1.9595,0.1809,-0.6274,197.4962,73.313,92.5878
1.9133,0.1907,-0.6497,190.9084,73.2443,88.0
1.874,0.2124,-0.6677,184.2214,72.7863,83.2901
1.8352,0.2205,-0.6782,177.229,72.0992,78.7863
1.7832,0.2271,-0.6938,170.3512,70.8397,74.458
1.7336,0.2349,-0.6985,163.2748,69.0382,70.4275
1.6936,0.2417,-0.6987,156.0687,67.0687,66.6641
1.6672,0.2478,-0.689,149.0458,64.0229,63.3817
1.6223,0.2622,-0.6707,141.8015,60.3282,60.5038
1.5718,0.2642,-0.6555,134.5114,55.4656,58.0458
1.5313,0.2778,-0.6448,127.8779,50.6412,56.3282
1.5007,0.2783,-0.6287,120.5573,45.2214,54.855
1.4722,0.2815,-0.6294,115.6336,39.542,53.7328
1.4482,0.2703,-0.6267,109.3435,33.9542,53.2824
1.4294,0.2664,-0.6238,103.5954,28.6947,53.0458
1.4163,0.261,-0.6245,98.458,23.8092,52.9695
1.4141,0.2437,-0.6111,93.855,19.2214,53.3206
1.3945,0.2366,-0.6123,89.2061,14.9008,53.5573
1.3928,0.2268,-0.6023,84.7863,11.1298,53.6336
1.4033,0.217,-0.5779,80.2137,7.7176,53.7786
1.408,0.2117,-0.5757,76.458,4.9008,53.8702
1.4121,0.2024,-0.55,72.9084,2.6107,53.4809
1.4187,0.1924,-0.5376,69.2824,0.626,52.7786
1.4314,0.1892,-0.5215,66.3511,-0.8626,52.0229
1.4387,0.1741,-0.5144,63.4962,-2.0763,50.9008
1.446,0.1624,-0.4761,60.7252,-2.9466,49.4122
1.4592,0.1453,-0.4641,58.1527,-3.6412,48.0534
1.4604,0.1304,-0.4414,55.771,-4.0611,46.1908
1.4717,0.1079,-0.4216,53.7939,-4.4351,44.4427
1.4734,0.0935,-0.3977,52.145,-4.7557,42.3511
1.4756,0.0759,-0.3792,50.8168,-4.9313,40.2595
1.4829,0.052,-0.3555,49.7939,-5.3588,38.1679
1.4888,0.0422,-0.342,49.5191,-6.0305,35.687
1.4927,0.0325,-0.3242,49.374,-6.6107,33.2901
1.4983,0.0205,-0.3132,49.771,-6.7099,31.0382
1.501,0.0115,-0.2996,50.4122,-7.0229,28.9008
1.5024,-0.0007,-0.302,51.0382,-7.4198,26.9771
1.4971,-0.012,-0.2915,52.1603,-7.1221,24.3664
1.5046,-0.0215,-0.291,53.2595,-7.1756,21.9542
1.4998,-0.0295,-0.2964,54.7863,-6.5954,19.542
1.4944,-0.0366,-0.2988,55.9695,-5.5496,17.0229
1.4873,-0.0369,-0.3098,57.2061,-5.0076,14.2595
1.4827,-0.0403,-0.3228,58.6718,-3.9924,12.0611
1.4661,-0.0476,-0.3315,59.916,-2.3817,9.6336
1.4507,-0.0381,-0.3457,61.0992,-0.8702,7.3664
1.4402,-0.0354,-0.3572,61.7634,0.4046,5.2748
1.4146,-0.0366,-0.3706,62.8931,2.4046,3.1756
1.3962,-0.0271,-0.3926,63.5954,4.0992,1.3511
1.3567,-0.0247,-0.394,63.6489,5.7176,0.0
1.3306,-0.0154,-0.3933,63.9847,6.7863,-1.2366
1.3,0.0032,-0.4082,63.9237,7.4656,-1.8244
1.2712,0.0176,-0.4084,63.7939,7.5802,-2.0611
1.2476,0.0286,-0.4133,63.6794,6.9771,-1.8244
1.2368,0.0398,-0.4172,63.1069,6.2901,-1.6794
1.2163,0.0571,-0.4385,62.4809,5.3817,-1.1298
1.2019,0.0627,-0.4475,61.6718,4.3435,-0.4962
1.1816,0.071,-0.4741,60.3817,3.1145,0.8244
1.166,0.0784,-0.4951,59.2672,2.8015,1.6718
1.1606,0.0811,-0.5095,57.8702,2.8321,2.2443
1.1504,0.0898,-0.5217,56.0763,2.3664,3.3435
1.1406,0.0942,-0.531,54.1221,2.0382,3.8931
1.1382,0.1021,-0.5327,52.0076,1.8397,4.6794
1.1379,0.1108,-0.5388,49.5802,1.2366,5.6183
1.1294,0.1233,-0.5449,46.7939,0.4351,6.2443
1.1265,0.127,-0.5417,43.7176,-0.6336,7.0458
1.1345,0.1409,-0.5312,40.7481,-1.4733,7.8626
1.1362,0.136,-0.5339,37.7252,-2.7099,8.1145
1.1409,0.1396,-0.5273,34.3359,-3.5649,8.5344
1.1584,0.1377,-0.5286,31.1908,-4.6336,8.8321
1.1614,0.1333,-0.5288,28.0992,-5.4275,8.7405
1.1663,0.1333,-0.5183,24.8855,-6.2214,8.2443
1.1782,0.1311,-0.5098,21.9542,-6.7786,7.8779
1.1875,0.1172,-0.5085,18.8015,-7.4504,7.0534
1.1917,0.1055,-0.4939,15.916,-7.5573,5.9618
1.1909,0.0974,-0.4749,13.2901,-7.8015,4.8473
1.1956,0.0879,-0.4653,10.9695,-7.687,3.3053
1.1895,0.0796,-0.4495,8.6794,-7.2824,1.5954
1.1885,0.0781,-0.4429,7.0534,-7.1603,0.0611
1.1807,0.0635,-0.4236,4.9771,-7.4885,-1.4656
1.1677,0.0635,-0.407,3.4656,-7.7099,-2.8244
1.1619,0.051,-0.3784,2.084,-8.2977,-4.0763
1.1492,0.0488,-0.3665,0.7405,-8.7328,-4.6947
1.1321,0.0396,-0.3479,-0.2443,-9.687,-5.2519
1.1226,0.0283,-0.3201,-1.2443,-10.5802,-5.5802
1.1143,0.0227,-0.3069,-1.8855,-11.626,-5.5573
1.1064,0.0232,-0.2905,-2.542,-12.4809,-5.2672
1.1011,0.0232,-0.2861,-2.6031,-13.1603,-5.1679
1.0994,0.0159,-0.2656,-2.626,-14.0076,-4.5802
1.0906,0.0081,-0.2568,-2.5496,-14.3588,-4.4504
1.0876,0.0027,-0.2444,-2.3969,-14.3435,-3.8702
1.085,-0.0073,-0.2297,-2.0534,-14.4504,-3.5344
1.0759,-0.0151,-0.2246,-0.9924,-14.4427,-3.229
1.071,-0.0217,-0.2187,-0.4733,-14.4427,-2.4275
1.0769,-0.0193,-0.2036,0.4656,-14.5191,-2.1603
1.0769,-0.0222,-0.199,1.7023,-14.771,-1.6412
1.0825,-0.0259,-0.1921,2.5954,-14.5115,-1.3588
1.0789,-0.0278,-0.189,3.8015,-14.458,-1.0076
1.0764,-0.0278,-0.1794,5.0229,-14.5496,-0.1679
1.0884,-0.0254,-0.1765,6.3664,-14.5725,0.145
1.0803,-0.0247,-0.1736,7.5038,-14.4885,0.4198
1.0986,-0.0164,-0.1685,8.6947,-14.145,0.8015
1.0977,-0.0103,-0.1716,10.2443,-14.0458,0.7557
1.1067,-0.012,-0.1658,11.1527,-13.626,0.4733
1.1086,-0.0076,-0.1875,12.4962,-13.0916,0.7252
1.1223,-0.0037,-0.178,13.6947,-12.542,0.2443
1.1304,-0.0042,-0.1936,14.626,-11.8244,-0.2061
1.1326,0.001,-0.1902,15.6565,-11.1679,-0.9695
1.1384,0.0034,-0.2065,16.4962,-10.6794,-1.4885
1.1506,0.0073,-0.1968,17.313,-9.5191,-2.4885
1.146,0.0122,-0.2073,18.0992,-8.6031,-3.8779
1.1453,0.0156,-0.2156,18.3817,-7.1298,-4.8702
1.1453,0.0164,-0.2288,18.9237,-5.5496,-6.3969
1.1404,0.0249,-0.2412,19.2366,-4.0076,-7.5191
1.1243,0.0278,-0.2559,19.6107,-1.9084,-8.8702
1.1255,0.0315,-0.2715,19.9466,0.0382,-10.0534
1.1067,0.0369,-0.2834,19.6947,1.8626,-10.8092
1.094,0.0337,-0.2825,19.6412,3.4656,-11.0229
1.0735,0.0403,-0.2817,19.2824,4.771,-11.0916
1.0613,0.0542,-0.2864,18.8092,5.7786,-10.855
1.05,0.052,-0.2874,18.4046,6.5878,-10.4046
1.0361,0.0662,-0.2898,17.687,6.9618,-9.6794
1.0308,0.0679,-0.2988,16.7481,7.4122,-8.7863
1.0166,0.073,-0.2971,15.5267,7.4885,-7.916
1.0215,0.0769,-0.3096,14.2519,7.6794,-6.8244
1.0146,0.0762,-0.3069,13.1221,7.771,-5.9618
1.0154,0.0754,-0.3086,11.6718,7.8397,-5.145
1.0149,0.0803,-0.3118,10.0687,7.7863,-4.3969
1.0112,0.0774,-0.3057,8.5267,7.7786,-3.4504
1.0032,0.0735,-0.3083,6.687,7.7252,-3.145
1.01,0.0745,-0.2996,5.2061,7.2519,-2.9084
1.0085,0.0752,-0.2937,3.7481,7.1298,-2.3969
1.0085,0.0686,-0.2676,1.916,6.4504,-2.2824
1.0051,0.0615,-0.2632,0.4504,5.8092,-2.4198
1.0083,0.0647,-0.2629,-0.771,5.0305,-2.3588
1.0032,0.0662,-0.2432,-1.8779,4.145,-2.5267
1.0032,0.0598,-0.2412,-3.0305,2.8702,-2.7023
1.0024,0.061,-0.2222,-4.1756,1.1832,-2.9924
1.0044,0.0498,-0.2129,-4.9237,-0.5267,-3.0611
1.0029,0.0491,-0.2029,-5.374,-2.2519,-3.5038
1.0022,0.0496,-0.2056,-6.1374,-4.0763,-3.7099
1.0037,0.0442,-0.1899,-6.7481,-5.9924,-4.0458
1.0024,0.0464,-0.1919,-6.9084,-7.9008,-4.458
1.0076,0.0413,-0.1685,-7.4275,-9.2824,-4.9389
1.0085,0.0398,-0.1775,-7.6489,-10.5191,-5.0916
1.0051,0.0352,-0.1768,-7.6718,-11.3664,-5.3206
1.0078,0.0349,-0.1724,-7.8702,-12.0305,-5.1221
1.0078,0.0322,-0.1606,-7.855,-12.5954,-4.9695
1.0127,0.0315,-0.1663,-7.7863,-12.626,-5.0687
1.0073,0.033,-0.1687,-7.7252,-12.4046,-4.7099
1.0093,0.031,-0.1743,-7.5496,-12.0382,-4.1069
1.0127,0.0347,-0.176,-7.2901,-11.7328,-3.4656
1.0149,0.0376,-0.1753,-7.1221,-11.2901,-2.7786
1.0215,0.041,-0.1851,-6.3817,-10.6641,-2.2061
1.0227,0.0442,-0.1755,-6.4427,-9.8931,-1.3893
1.0298,0.0403,-0.1716,-6.1985,-9.0992,-0.6489
1.0332,0.0447,-0.1775,-5.7939,-8.0229,0.145
1.0503,0.0454,-0.1833,-5.6031,-7.0,0.6947
1.0508,0.0444,-0.1794,-5.4733,-6.0229,1.0076
1.0579,0.0444,-0.1824,-5.4427,-4.7786,1.3817
1.0625,0.0457,-0.1765,-5.1603,-3.916,1.2748
1.0684,0.0481,-0.1704,-4.9466,-3.0687,1.1298
1.0725,0.0513,-0.1562,-4.9389,-1.9466,0.6641
