ax,ay,az,gx,gy,gz
1.3826,-0.1509,-0.4229,-36.6336,-4.7557,55.6031
1.426,-0.1484,-0.4465,-36.9313,-3.0458,54.8855
1.4976,-0.1299,-0.4597,-37.6794,-0.7099,54.0153
1.5415,-0.124,-0.4858,-37.7634,1.1756,53.1756
1.5542,-0.1125,-0.4744,-38.2824,2.9618,51.626
1.6055,-0.0967,-0.4893,-38.9313,5.0229,50.374
1.6492,-0.0903,-0.5037,-40.1679,8.145,48.9008
1.6953,-0.0994,-0.5151,-41.855,11.458,47.542
1.738,-0.1067,-0.5337,-43.6183,14.7786,46.1374
1.781,-0.115,-0.5664,-45.458,18.8626,44.4885
1.8296,-0.1169,-0.5708,-47.1985,21.9695,42.5802
1.8728,-0.123,-0.5791,-49.1145,25.229,40.2137
1.9146,-0.1094,-0.5837,-50.8626,27.9695,37.9008
1.9414,-0.1079,-0.5872,-53.1221,30.2901,35.4885
1.9763,-0.1042,-0.6096,-55.3282,33.313,32.1908
1.9999,-0.1055,-0.6216,-58.1985,36.0763,29.0305
1.9999,-0.1174,-0.6323,-61.0,39.0687,25.3664
1.9999,-0.1331,-0.6707,-63.9466,42.1985,21.0076
1.9999,-0.1445,-0.6829,-67.2977,45.4885,16.6641
1.9999,-0.1572,-0.6985,-70.9542,48.7786,12.0076
1.9999,-0.155,-0.7214,-74.8092,52.1298,7.084
1.9999,-0.1545,-0.7192,-78.771,55.542,1.2824
1.9999,-0.1553,-0.7168,-83.3664,58.1145,-4.5802
1.9999,-0.1467,-0.7173,-88.2137,60.6565,-11.0534
1.9999,-0.1453,-0.7019,-93.4122,62.1756,-17.7176
1.9999,-0.1472,-0.6982,-99.2901,62.9924,-24.9389
1.9999,-0.1621,-0.6982,-105.1679,62.7176,-32.5802
1.9999,-0.1731,-0.6824,-111.7634,61.7023,-39.9466
1.9999,-0.1807,-0.6741,-118.7252,59.2214,-48.5802
1.9999,-0.1865,-0.6653,-125.2672,55.8779,-55.916
1.9999,-0.1934,-0.6394,-132.9924,50.0,-64.3435
1.9999,-0.2051,-0.6086,-140.7099,43.0382,-72.4046
1.9999,-0.2063,-0.5681,-148.4198,34.5038,-80.4885
1.9999,-0.2063,-0.5205,-156.4504,25.0153,-88.3893
1.9999,-0.2124,-0.4771,-164.6336,14.6718,-96.8931
1.9999,-0.2195,-0.4363,-172.7176,3.8397,-104.3664
1.9999,-0.2327,-0.4001,-180.687,-7.8092,-112.3511
1.9999,-0.2393,-0.3818,-188.0076,-18.9313,-119.8092
1.9999,-0.2517,-0.3396,-196.0305,-31.5878,-128.2519
1.9999,-0.2671,-0.2849,-203.084,-43.8931,-135.9237
1.9999,-0.2764,-0.2351,-209.687,-56.9618,-142.9695
1.9999,-0.2949,-0.1929,-215.9084,-69.8168,-149.6641
1.9999,-0.3,-0.1445,-221.3359,-82.5115,-156.0687
1.9999,-0.3103,-0.113,-226.3588,-94.7786,-162.1374
1.9999,-0.3123,-0.0815,-230.5191,-104.0992,-167.7863
1.9999,-0.3137,-0.0554,-233.9618,-113.3435,-173.1374
1.9999,-0.3167,-0.0444,-237.0611,-120.8397,-178.5802
1.9999,-0.3176,-0.0105,-239.458,-126.7481,-183.6718
1.9999,-0.3149,0.009,-241.3359,-131.1374,-188.6183
1.9999,-0.3044,0.0334,-242.8092,-133.7786,-193.3588
1.9999,-0.3223,0.0745,-243.5191,-135.7634,-197.916
1.9999,-0.344,0.0774,-244.0305,-136.7176,-201.8702
1.9999,-0.3606,0.0896,-243.7023,-135.0916,-206.0305
1.9999,-0.3694,0.0881,-243.0382,-131.771,-209.8702
1.9999,-0.3699,0.0791,-241.8626,-126.5191,-212.6488
1.9999,-0.3879,0.0798,-240.0229,-118.145,-216.0611
1.9999,-0.3997,0.0815,-237.5954,-105.4046,-219.7481
1.9999,-0.4255,0.0835,-235.2214,-91.7176,-223.5496
1.9999,-0.4407,0.0981,-232.8702,-79.5573,-226.9847
1.9999,-0.4553,0.1257,-230.8092,-65.5496,-230.2672
1.9999,-0.4705,0.1528,-228.2137,-51.8168,-233.9313
1.9999,-0.4805,0.1682,-225.6412,-38.6718,-237.3664
1.9999,-0.5042,0.2053,-222.7481,-25.229,-240.8321
1.9999,-0.5205,0.24,-219.8779,-13.6107,-244.1603
1.9999,-0.5349,0.269,-216.6183,-2.4122,-247.5649
1.9999,-0.5535,0.2817,-213.0992,7.6489,-250.1374
1.9999,-0.564,0.3069,-209.0305,16.7481,-250.1374
1.9999,-0.585,0.3225,-205.0763,24.8015,-250.1374
1.9999,-0.6052,0.3494,-201.4198,32.3206,-250.1374
1.9999,-0.6199,0.3713,-197.6641,38.5496,-250.1374
1.9999,-0.6257,0.3816,-194.3206,43.2595,-250.1374
1.9999,-0.6428,0.3967,-191.1069,46.7863,-250.1374
1.9999,-0.6609,0.436,-188.626,48.7099,-250.1374
1.9999,-0.6719,0.4504,-186.2137,49.3359,-250.1374
1.9999,-0.6775,0.4617,-183.8244,48.6641,-250.1374
1.9999,-0.6816,0.4656,-182.1985,46.8931,-250.1374
1.9999,-0.6907,0.467,-180.4198,44.1069,-250.1374
1.9999,-0.7065,0.4524,-178.9771,40.5267,-250.1374
1.9999,-0.7141,0.4485,-178.2061,36.2366,-250.1374
1.9999,-0.7322,0.4546,-178.084,30.1069,-250.1374
1.9999,-0.739,0.4622,-178.4733,23.5649,-250.1374
1.9999,-0.7478,0.4729,-179.5573,16.1832,-250.1374
1.9999,-0.748,0.4753,-181.1603,8.1908,-250.1374
1.9999,-0.7515,0.5078,-183.4962,-0.6183,-250.1374
1.9999,-0.7627,0.5435,-186.1221,-9.7557,-250.1374
1.9854,-0.7678,0.5618,-189.0687,-19.458,-250.1374
1.9773,-0.7651,0.5771,-192.0153,-28.6107,-250.1374
1.9509,-0.7744,0.6055,-195.4809,-38.9313,-250.1374
1.9243,-0.7744,0.6372,-198.3282,-47.8779,-250.1374
1.8933,-0.7847,0.6611,-201.0916,-56.3588,-250.1374
1.864,-0.7881,0.697,-203.3359,-63.6183,-250.1374
1.8401,-0.7788,0.7205,-204.9084,-70.1221,-250.1374
1.8101,-0.782,0.7295,-205.771,-75.0076,-250.1374
1.7778,-0.7754,0.7493,-205.9542,-78.5343,-250.1374
1.7439,-0.7759,0.7673,-205.6107,-81.0382,-250.1374
1.7314,-0.7834,0.793,-204.687,-82.4198,-250.1374
1.6902,-0.7908,0.8127,-203.6107,-82.6794,-250.1374
1.6423,-0.7988,0.8308,-202.2824,-81.1756,-250.1374
1.6001,-0.8154,0.8467,-200.5191,-78.6794,-250.1374
1.5481,-0.8257,0.8596,-198.5954,-75.4122,-250.1374
1.4988,-0.8374,0.8848,-196.1221,-71.145,-250.1374
1.4468,-0.8445,0.9021,-193.1145,-65.9618,-250.1374
1.3882,-0.8438,0.9216,-189.4733,-60.0763,-250.1374
1.3501,-0.845,0.9568,-185.2366,-53.5115,-250.1374
1.2925,-0.834,0.9678,-180.3664,-46.7023,-250.1374
1.239,-0.8213,1.0081,-174.9618,-39.9084,-250.1374
1.1758,-0.8088,1.0356,-168.4886,-32.3969,-250.1374
1.1226,-0.7942,1.0298,-161.6794,-24.7786,-250.1374
1.0701,-0.7932,1.0483,-154.313,-16.8779,-250.1374
1.0317,-0.7952,1.063,-146.4427,-9.1603,-250.1374
0.9924,-0.7874,1.0596,-137.5267,-0.9313,-250.1374
0.9475,-0.7805,1.0483,-127.1374,10.1756,-250.1374
0.9182,-0.7703,1.0383,-117.5954,20.4656,-250.1374
0.8718,-0.748,1.0205,-107.7405,32.0458,-250.1374
0.8386,-0.7368,1.0054,-98.1832,43.4198,-250.1374
0.7874,-0.7104,1.002,-88.6718,55.0763,-250.1374
0.7632,-0.6938,0.9993,-79.2366,66.0763,-250.1374
0.7151,-0.6746,0.9883,-69.9237,76.5802,-250.1374
0.655,-0.6565,1.0061,-60.8779,86.8931,-250.1374
0.6038,-0.625,1.0134,-52.1069,96.145,-250.1374
0.5544,-0.6003,1.0107,-43.6947,104.6641,-250.1374
0.4937,-0.5767,1.0049,-35.2214,112.7557,-250.1374
0.4377,-0.5476,1.0188,-27.0992,119.4122,-250.1374
0.3882,-0.5181,1.0251,-19.0916,124.6565,-250.1374
0.3669,-0.5073,1.0442,-10.8473,128.4046,-250.1374
0.3127,-0.4792,1.0491,-2.9542,130.9084,-250.1374
0.2666,-0.4651,1.05,4.8015,132.2977,-250.1374
0.2224,-0.4336,1.052,12.3664,132.6336,-250.1374
0.186,-0.4202,1.0388,20.0076,131.916,-250.1374
0.1609,-0.3989,1.0283,27.4122,130.8015,-250.1374
0.1284,-0.3738,1.0183,34.2214,129.1908,-250.1374
0.1045,-0.3662,0.9961,40.5573,127.2519,-250.1374
0.0908,-0.3506,0.9902,46.5649,125.2977,-250.1374
0.0684,-0.3301,0.98,52.7405,123.4198,-250.1374
0.0469,-0.3142,0.9529,58.229,121.4122,-250.1374
0.0188,-0.2949,0.9368,63.2443,119.5802,-250.1374
-0.0007,-0.281,0.9082,68.1145,118.0153,-250.1374
-0.02,-0.2583,0.8987,72.5496,115.6412,-250.1374
-0.0422,-0.2422,0.8882,77.0534,113.0229,-250.1374
-0.0657,-0.2173,0.8728,81.5267,110.3588,-250.1374
-0.0869,-0.2065,0.8665,85.1374,107.0458,-250.1374
-0.1013,-0.1929,0.8503,89.6489,103.1985,-250.1374
-0.1172,-0.1826,0.8396,93.2672,99.2977,-250.1374
-0.1462,-0.177,0.8154,97.1069,95.1756,-250.1374
-0.1672,-0.168,0.8042,100.7786,91.2824,-250.1374
-0.179,-0.1633,0.7866,104.7328,87.6031,-250.1374
-0.2002,-0.1565,0.7644,108.2214,83.8855,-250.1374
-0.2209,-0.144,0.7344,111.5954,80.8321,-250.1374
