ax,ay,az,gx,gy,gz
0.72,0.0566,0.6729,31.4275,-118.8473,96.8779
0.7529,0.0457,0.6833,40.3817,-118.7405,100.0611
0.7634,0.0359,0.6812,49.7405,-118.0992,102.1832
0.7983,0.0171,0.6689,59.3282,-117.145,104.8626
0.8293,-0.0034,0.6731,69.7557,-115.6641,107.9237
0.8655,-0.0291,0.6799,79.4504,-114.5267,110.2901
0.9021,-0.0557,0.6572,89.0458,-112.855,113.0153
0.9443,-0.0676,0.637,98.5115,-110.7405,115.2137
0.9846,-0.0811,0.6152,107.687,-108.3969,117.4809
1.0344,-0.1011,0.6055,116.916,-105.626,119.2443
1.061,-0.1006,0.5942,124.8702,-103.1832,120.8931
1.1025,-0.106,0.5691,132.8855,-99.9008,122.2672
1.1475,-0.0955,0.5505,140.4046,-97.2366,123.1985
1.187,-0.1008,0.5227,147.5649,-93.1145,123.6641
1.2227,-0.1128,0.5081,154.0916,-89.5191,123.8321
1.2583,-0.1084,0.5017,160.4198,-85.2519,123.2595
1.2888,-0.1069,0.488,166.4427,-81.8855,122.4275
1.313,-0.1133,0.4851,172.1985,-78.7099,121.4427
1.3408,-0.126,0.4783,177.7939,-76.229,120.2824
1.3472,-0.124,0.4661,183.229,-74.1756,118.3053
1.3684,-0.1379,0.4446,190.0763,-72.2366,116.4809
1.3813,-0.1455,0.4465,195.5954,-71.3359,114.4427
1.3911,-0.1467,0.4446,201.0992,-71.1832,112.7481
1.4055,-0.1538,0.4236,206.4504,-71.1145,111.0611
1.4175,-0.1489,0.3928,211.5725,-71.4046,109.4198
1.4136,-0.1619,0.3525,216.6336,-71.0534,107.3969
1.4263,-0.1677,0.3315,221.5878,-70.6489,105.8397
1.4287,-0.1743,0.2974,226.0382,-70.3588,103.6031
1.4399,-0.1838,0.2649,230.4886,-70.313,101.6489
1.4458,-0.189,0.2412,234.4122,-70.5649,100.1069
1.4246,-0.219,0.2068,237.9771,-70.6718,98.4427
1.4534,-0.2256,0.1973,241.4427,-70.4733,96.7786
1.4363,-0.2432,0.1577,244.626,-70.3435,95.1832
1.4441,-0.2629,0.1521,247.4886,-70.9542,93.6489
1.4619,-0.2737,0.1394,250.1298,-71.9084,92.458
1.4695,-0.2827,0.1204,250.1298,-73.2748,91.3435
1.4871,-0.2969,0.1062,250.1298,-74.6718,90.4275
1.5049,-0.291,0.0928,250.1298,-76.0687,89.3893
1.5117,-0.3064,0.0671,250.1298,-77.5343,88.4962
1.5413,-0.3018,0.0659,250.1298,-79.8931,87.8244
1.564,-0.3091,0.0356,250.1298,-81.626,87.0458
1.6211,-0.3196,-0.009,250.1298,-82.7252,85.8855
1.6633,-0.3506,-0.0408,250.1298,-84.0076,84.5725
1.7151,-0.3655,-0.0747,250.1298,-85.1832,83.1603
1.7688,-0.3894,-0.126,250.1298,-85.4198,81.0534
1.8181,-0.4014,-0.1577,250.1298,-85.7481,78.5573
1.874,-0.4243,-0.1909,250.1298,-86.4122,75.5725
1.8999,-0.4221,-0.2007,250.1298,-87.3511,71.8244
1.9519,-0.4299,-0.2505,250.1298,-88.5573,66.6947
1.9999,-0.4253,-0.2664,250.1298,-90.5496,61.6336
1.9999,-0.4109,-0.2944,250.1298,-91.3511,55.6107
1.9999,-0.4041,-0.3193,250.1298,-94.5496,49.0611
1.9999,-0.3923,-0.3291,250.1298,-96.2519,41.8168
1.9999,-0.3838,-0.3396,250.1298,-100.0382,34.0076
1.9999,-0.3704,-0.363,250.1298,-104.0763,25.5878
1.9999,-0.3845,-0.4048,250.1298,-107.1756,16.1527
1.9999,-0.3958,-0.4456,250.1298,-107.5573,5.855
1.9999,-0.4138,-0.4995,250.1298,-106.6107,-5.0763
1.9999,-0.4238,-0.5217,250.1298,-105.1832,-17.2748
1.9999,-0.4409,-0.5459,250.1298,-103.6718,-29.2977
1.9999,-0.4509,-0.5598,250.1298,-101.9924,-41.626
1.9999,-0.4451,-0.5593,250.1298,-101.2137,-53.8321
1.9999,-0.4368,-0.5698,250.1298,-101.0611,-65.9847
1.9999,-0.4338,-0.561,250.1298,-100.9542,-78.2366
1.9999,-0.4355,-0.564,250.1298,-101.1145,-90.0229
1.9999,-0.4319,-0.5486,250.1298,-101.8931,-101.374
1.9999,-0.428,-0.5354,250.1298,-102.9237,-112.6031
1.9999,-0.4263,-0.5295,250.1298,-104.0305,-122.916
1.9999,-0.4238,-0.5222,250.1298,-105.4809,-132.8321
1.9999,-0.4282,-0.5217,250.1298,-106.9466,-142.2824
1.9999,-0.4441,-0.521,250.1298,-108.5954,-151.6488
1.9999,-0.4617,-0.5334,250.1298,-110.1908,-160.1985
