ax,ay,az,gx,gy,gz
1.2742,0.1992,-0.5181,3.6565,-31.1832,2.5496
1.3076,0.2014,-0.5195,1.3664,-30.0687,0.4885
1.3188,0.1934,-0.5222,-1.0229,-28.2061,-1.4962
1.3533,0.1873,-0.5134,-3.9237,-26.1832,-3.8779
1.4026,0.1877,-0.52,-6.4198,-22.6336,-6.2672
1.449,0.1743,-0.4834,-9.2672,-19.2748,-8.6794
1.4585,0.1709,-0.4458,-11.5267,-16.9695,-11.3588
1.4592,0.1501,-0.4072,-13.5344,-15.5878,-14.1832
1.4758,0.136,-0.4036,-15.4198,-13.6336,-16.9542
1.4819,0.137,-0.3857,-16.8321,-10.7481,-19.2366
1.4873,0.1301,-0.3557,-18.0687,-7.8168,-21.2443
1.4839,0.1272,-0.3291,-19.1145,-4.7557,-24.3511
1.4885,0.1384,-0.301,-19.6794,-1.8015,-26.9771
1.4778,0.1306,-0.282,-20.0076,1.1374,-29.7863
1.4888,0.1394,-0.3079,-20.1527,4.0687,-32.8931
1.4861,0.1384,-0.2964,-19.8702,7.229,-35.9695
1.4822,0.1416,-0.2776,-19.6794,9.9237,-38.5344
1.4741,0.1382,-0.2783,-19.2214,12.5191,-41.855
1.4666,0.1421,-0.2598,-18.9008,15.0382,-45.0153
1.4612,0.1431,-0.2563,-18.6565,17.1985,-47.6947
1.4412,0.1321,-0.2427,-18.1908,19.9008,-50.6794
1.4221,0.1265,-0.2385,-17.8702,21.8779,-53.3969
1.4019,0.1191,-0.2366,-17.1603,24.2137,-56.0534
1.3936,0.1165,-0.259,-16.7023,26.6489,-58.687
1.375,0.1182,-0.2664,-16.0992,29.0458,-61.1145
1.3545,0.1201,-0.2715,-15.6412,31.4427,-63.1985
1.3345,0.1145,-0.2778,-15.2366,33.7786,-65.0382
1.3064,0.1277,-0.2737,-14.6565,35.9924,-66.6565
1.2832,0.1357,-0.2759,-14.4962,37.9008,-67.7863
1.2537,0.1509,-0.2637,-14.4046,39.7023,-68.8473
1.2268,0.1702,-0.2595,-14.3511,40.5649,-69.4198
1.2087,0.177,-0.2532,-14.3664,41.0305,-69.7176
1.1921,0.1897,-0.239,-14.3206,41.1145,-69.8168
1.1606,0.2051,-0.2322,-14.5954,40.2748,-69.7252
1.1443,0.209,-0.218,-14.5267,39.0534,-69.5191
1.1265,0.2336,-0.22,-14.5725,37.8626,-68.8626
1.1091,0.2415,-0.2134,-14.4733,36.5573,-68.2366
1.0962,0.241,-0.2109,-14.6107,34.9847,-67.3817
1.0784,0.2434,-0.2061,-14.3817,33.1908,-66.2977
1.0684,0.2434,-0.1873,-14.145,31.2672,-65.5954
1.0522,0.2461,-0.1719,-14.1145,29.2672,-65.1145
1.0491,0.2422,-0.1782,-13.7786,27.0611,-64.3435
1.0403,0.249,-0.1655,-13.4122,25.1985,-63.1908
1.0449,0.2498,-0.1741,-13.2977,23.3664,-62.3893
1.0442,0.2485,-0.1582,-13.0153,21.5267,-61.5267
1.0493,0.2488,-0.1531,-12.8397,19.4198,-60.3435
1.0496,0.251,-0.1475,-12.6794,17.3969,-59.5038
1.0479,0.2522,-0.1328,-12.3282,15.2748,-58.4046
1.0515,0.251,-0.1277,-12.0229,13.3206,-57.6947
1.0488,0.2461,-0.1248,-11.9084,11.2443,-56.9237
1.0579,0.2463,-0.1306,-11.5038,9.1069,-56.1603
1.0635,0.2498,-0.1228,-11.084,7.5878,-55.5878
1.0818,0.238,-0.1248,-10.8855,5.9008,-55.0992
1.0862,0.2288,-0.1199,-10.542,4.229,-55.0305
1.094,0.2317,-0.1055,-9.9847,2.7786,-54.5267
1.0945,0.2222,-0.1008,-9.7939,1.5191,-54.4962
1.0969,0.2153,-0.0913,-9.5496,-0.1298,-54.9618
1.0974,0.2119,-0.0898,-9.2366,-1.4046,-55.1298
1.1094,0.2095,-0.083,-8.7328,-2.9618,-55.4656
1.0999,0.1965,-0.0891,-8.2748,-4.4122,-56.145
1.1033,0.1946,-0.0964,-7.5344,-5.2824,-56.9618
1.0945,0.1887,-0.0974,-6.9008,-6.1603,-57.3664
1.0938,0.179,-0.1152,-5.9695,-7.1832,-58.2214
1.0879,0.1704,-0.1187,-5.4504,-7.7405,-59.1069
1.0774,0.1682,-0.1262,-5.0382,-8.4809,-59.7099
1.0566,0.1672,-0.1387,-4.4504,-9.0763,-60.2366
1.043,0.1543,-0.1436,-3.9924,-10.2824,-60.9237
1.0266,0.1604,-0.1396,-3.5191,-12.0,-61.2519
1.0005,0.1528,-0.1472,-3.229,-13.6794,-61.5344
0.9856,0.1597,-0.1621,-3.084,-14.8702,-61.313
0.9797,0.1611,-0.155,-3.0382,-16.4427,-60.9008
0.9604,0.1765,-0.1443,-3.1374,-18.6641,-60.1756
