ax,ay,az,gx,gy,gz
1.4312,-0.0291,-0.2319,103.7023,-24.2977,-7.2061
1.4009,-0.0747,-0.1843,103.855,-19.6412,-9.4962
1.4233,-0.0469,-0.1917,104.2137,-15.7557,-11.8168
1.4458,-0.0254,-0.2568,105.3435,-12.2443,-13.2672
1.3679,-0.0837,-0.2068,106.0992,-13.2901,-15.8168
1.3762,-0.071,-0.2659,106.5343,-11.2901,-18.0
1.3347,-0.0654,-0.2922,107.1069,-8.2366,-19.6718
1.3381,-0.0347,-0.324,107.1756,-6.4122,-21.6336
1.3862,-0.0173,-0.364,106.9924,-3.0382,-23.0916
1.4038,-0.0083,-0.373,106.2748,-1.0763,-24.5573
1.4204,0.0029,-0.386,105.542,-1.0611,-25.5649
1.406,-0.001,-0.384,104.7863,-1.0,-26.5114
1.3892,-0.0159,-0.4014,103.6794,-1.4504,-27.8702
1.354,-0.03,-0.4236,102.8168,-1.9618,-29.1908
1.3228,-0.0415,-0.4397,101.7634,-2.2901,-30.8168
1.2859,-0.0581,-0.47,101.1145,-3.8015,-32.0916
1.2798,-0.0691,-0.4841,100.7634,-5.1069,-33.5267
1.271,-0.0996,-0.5007,100.4885,-7.2595,-35.0992
1.262,-0.1257,-0.5183,100.8779,-9.9084,-36.7023
1.2571,-0.1411,-0.53,101.4809,-12.3359,-37.9466
1.2534,-0.1543,-0.5388,102.5649,-14.9237,-39.5267
1.2358,-0.1558,-0.5396,104.1069,-17.2214,-40.8397
1.2258,-0.1572,-0.531,106.145,-19.0382,-42.0916
1.2185,-0.1567,-0.5188,108.1069,-20.7863,-43.0916
1.2322,-0.1523,-0.4949,110.374,-23.0534,-43.4809
1.2471,-0.1409,-0.4631,113.1221,-26.3359,-44.3282
1.2344,-0.1338,-0.4409,115.6565,-30.1298,-44.9008
1.2366,-0.1338,-0.3911,118.2366,-33.5191,-45.5725
1.2322,-0.124,-0.3547,120.9389,-38.7405,-46.1298
1.2441,-0.1094,-0.3276,122.374,-43.5267,-46.6031
1.2202,-0.1074,-0.3149,125.5954,-47.6031,-47.5115
1.2278,-0.0894,-0.3069,128.6107,-51.1832,-48.2443
1.2512,-0.1113,-0.3679,132.0458,-51.4504,-48.5496
1.2495,-0.103,-0.3398,135.374,-53.2061,-49.7176
1.2588,-0.0715,-0.2644,138.8321,-56.6641,-50.4962
1.2056,-0.0535,-0.2041,142.4657,-60.1069,-51.3282
1.1819,-0.0415,-0.1543,146.084,-62.771,-52.5954
1.198,-0.0408,-0.1311,149.5114,-63.7405,-54.0916
1.1616,-0.0374,-0.0867,152.9771,-64.5573,-55.9008
1.1516,-0.0354,-0.0872,156.2672,-63.4198,-57.4275
1.1597,-0.0618,-0.0864,159.5802,-60.9618,-59.1679
1.1533,-0.093,-0.1091,162.9389,-58.2519,-61.1679
1.1448,-0.1316,-0.1074,166.1069,-54.4427,-63.4122
1.1504,-0.1938,-0.2021,169.1527,-47.687,-65.626
1.092,-0.2107,-0.1013,171.5496,-41.2977,-67.7023
1.0828,-0.1902,-0.1353,174.145,-36.6947,-70.0611
1.0249,-0.2012,-0.073,176.2214,-31.6641,-72.3664
1.0222,-0.2454,-0.1116,177.2672,-26.4962,-74.1908
1.0303,-0.2148,-0.0867,178.0763,-21.6489,-75.8855
1.0107,-0.1694,-0.0103,178.7863,-20.3588,-77.6947
0.967,-0.179,0.009,179.6336,-19.7481,-79.1832
0.9812,-0.2417,-0.0925,180.4886,-15.7939,-80.229
0.9861,-0.2446,-0.1409,180.9924,-10.8321,-81.2977
0.9604,-0.2634,-0.1641,182.2061,-8.2366,-82.7176
0.9441,-0.2456,-0.1646,182.7481,-2.2519,-84.0687
0.9695,-0.2334,-0.2187,183.1374,3.6641,-85.6031
0.9922,-0.2187,-0.2222,183.2672,8.084,-87.2977
1.0322,-0.1912,-0.2437,183.1527,13.7099,-88.313
1.0381,-0.1641,-0.2144,182.5267,17.6565,-89.2824
1.0586,-0.1404,-0.2161,182.1069,19.8473,-89.7252
1.0613,-0.1292,-0.2156,181.4351,22.084,-91.0229
1.0498,-0.1362,-0.2034,180.7481,21.8779,-90.7634
1.0322,-0.125,-0.1504,180.313,20.145,-92.0076
1.0422,-0.1111,-0.1851,179.9389,17.771,-91.5496
1.0398,-0.0852,-0.1907,179.3664,14.6031,-91.6336
1.0332,-0.0647,-0.217,179.1679,11.5954,-92.5191
1.1011,-0.0225,-0.248,179.1221,10.2519,-91.3206
1.0435,0.0098,-0.2163,179.3359,7.5115,-91.8092
0.9888,0.0125,-0.2598,179.7939,4.7176,-92.7023
1.0378,0.0229,-0.3687,180.2443,3.9389,-91.9618
1.0183,0.0278,-0.3723,180.5725,3.0153,-91.6489
0.9978,0.0339,-0.3687,180.3893,2.1756,-93.0458
1.0317,0.043,-0.3862,180.5573,3.6641,-92.9695
1.0374,0.053,-0.3701,180.5343,3.3053,-92.8473
1.0281,0.0632,-0.3335,180.6107,1.1832,-91.8473
1.0313,0.0754,-0.3301,180.8168,-0.9008,-92.7099
1.0305,0.1018,-0.3188,180.6031,-2.2443,-93.5115
1.0256,0.0994,-0.3308,180.8244,-3.3511,-93.8931
1.0322,0.1069,-0.3721,181.313,-2.6489,-94.5038
1.0352,0.1006,-0.4084,181.9313,-2.0382,-94.7939
1.0,0.0801,-0.3806,182.7328,-2.4122,-94.9924
0.9675,0.0671,-0.3611,183.9466,-2.9618,-94.9771
0.9216,0.0535,-0.3545,185.313,-3.916,-95.8244
0.8962,0.0369,-0.3491,186.5878,-4.6947,-97.6718
0.8638,0.0027,-0.3496,188.313,-5.542,-97.7786
0.8477,-0.0134,-0.366,190.2061,-4.5191,-98.8779
0.8511,-0.0361,-0.387,192.1298,-1.3359,-99.5038
0.8989,-0.0535,-0.4705,194.1145,1.9695,-100.3206
0.897,-0.0698,-0.4485,196.6031,5.2061,-101.084
0.8889,-0.0959,-0.4209,199.084,8.3893,-101.3664
0.8628,-0.1169,-0.3987,201.7786,10.4504,-101.5649
0.8433,-0.1294,-0.3748,204.6183,12.0687,-101.916
0.8342,-0.1479,-0.3823,207.7176,14.771,-101.9466
0.8293,-0.1365,-0.3914,211.0153,18.2748,-101.8626
0.8271,-0.1362,-0.3931,214.4657,21.9084,-101.6336
0.865,-0.1338,-0.4731,217.458,25.313,-101.4046
0.8723,-0.1104,-0.4666,220.9771,29.0305,-100.6947
0.887,-0.0847,-0.4556,224.3053,31.771,-100.0611
0.908,-0.0435,-0.4106,227.9389,33.7786,-99.1756
0.9446,-0.0232,-0.3362,231.6412,34.2366,-97.4427
1.0034,-0.0234,-0.2581,234.0382,31.4275,-96.2519
1.0981,-0.0552,-0.0518,235.3359,21.5344,-93.687
1.2319,-0.0889,0.2502,235.1527,1.3893,-92.5343
1.3352,-0.0735,0.4321,234.4733,-20.5496,-92.0458
1.3877,-0.0022,0.5046,233.542,-38.7481,-90.5191
1.3835,0.0776,0.4753,233.1527,-51.2748,-90.2595
1.3315,0.1589,0.4153,233.2061,-58.313,-90.1908
1.2454,0.2222,0.387,233.7405,-63.0229,-91.458
1.1941,0.2412,0.3704,234.7176,-67.0382,-92.7634
1.1345,0.2725,0.3232,235.7863,-69.8855,-93.6489
1.2134,0.2793,0.1775,236.9466,-63.9389,-94.6412
1.5422,0.2444,0.0256,237.0305,-38.1374,-90.8779
1.8032,0.1775,-0.0254,235.7481,-2.4962,-81.7176
1.4192,0.1189,0.3167,233.3893,-2.3588,-74.2977
0.9592,0.1511,0.2595,232.5267,-31.9389,-73.8931
0.8313,0.23,-0.0767,232.2137,-41.2519,-72.8015
0.7842,0.2473,-0.1511,232.2901,-37.0305,-71.9542
0.8442,0.2485,-0.3115,231.4733,-26.2214,-70.1221
0.9165,0.2554,-0.2959,228.5725,-15.3817,-67.8321
0.9597,0.207,-0.2463,224.6031,-7.1832,-67.0458
1.1138,0.1951,-0.3293,219.7328,7.7634,-64.7252
1.1709,0.1685,-0.3115,213.8244,22.8321,-60.9237
1.136,0.1282,-0.2251,207.5496,28.4656,-57.1679
1.1467,0.124,-0.2246,200.687,31.5344,-53.0687
1.1497,0.114,-0.2393,193.9847,33.1221,-48.2137
1.0708,0.1035,-0.2148,186.9008,33.2595,-43.2824
1.0112,0.1008,-0.2522,180.5802,34.2901,-38.5725
0.9692,0.105,-0.3152,174.5802,35.1985,-33.9771
0.918,0.1147,-0.3162,169.5191,34.7023,-29.6489
0.8818,0.1055,-0.3523,164.8626,35.6489,-25.2824
0.8457,0.0959,-0.3706,160.8244,36.0,-21.7099
0.863,0.094,-0.4004,156.5267,35.2595,-17.5649
0.8796,0.0806,-0.4045,153.1527,33.5496,-14.2443
0.8679,0.0796,-0.429,150.1908,31.7328,-11.0916
0.894,0.0708,-0.4529,147.5954,30.3588,-7.9771
0.8564,0.0789,-0.4348,145.2595,28.2519,-5.2519
0.8418,0.0308,-0.4729,143.3435,26.9008,-3.145
0.8342,0.0149,-0.4934,142.0,25.687,-0.6183
0.8059,-0.0254,-0.4763,141.0382,23.6412,1.3969
0.7749,-0.0774,-0.4607,140.3893,20.8779,2.4962
0.7773,-0.0806,-0.4978,139.916,20.5344,3.7252
0.7644,-0.106,-0.5107,139.4733,21.2519,4.4198
0.8167,-0.0964,-0.5945,139.5649,22.3053,4.5573
0.7998,-0.0974,-0.5686,139.7634,22.916,4.4046
0.802,-0.1082,-0.561,140.1908,23.8397,3.9695
0.8005,-0.0969,-0.5352,141.0153,25.0687,3.2595
0.804,-0.0801,-0.5103,142.1069,26.3588,2.0687
0.804,-0.0581,-0.4785,143.4733,28.4275,0.771
0.8298,-0.042,-0.4839,145.1679,30.5267,-0.6489
0.8181,-0.0225,-0.468,147.145,32.916,-2.1069
0.8572,-0.0081,-0.5171,149.4733,35.9237,-3.6718
0.8447,0.0234,-0.4822,152.0992,38.1527,-5.1679
0.8721,0.115,-0.4753,153.8702,42.2977,-6.8626
0.8665,0.1599,-0.4697,156.458,45.4656,-8.9618
0.8438,0.1638,-0.4399,158.9237,45.7939,-10.6794
0.8618,0.1606,-0.415,161.6336,47.3969,-12.3282
0.8779,0.1592,-0.395,163.9237,49.5038,-13.855
0.8948,0.1616,-0.3892,166.1832,52.8626,-15.542
0.9355,0.1565,-0.396,168.1527,57.4962,-16.8855
0.9658,0.1643,-0.3789,170.2137,61.9771,-18.2214
0.9998,0.1707,-0.345,171.9008,65.1832,-19.1527
1.0212,0.178,-0.3418,173.6031,68.3817,-19.8855
1.0388,0.1772,-0.3345,175.1069,70.8397,-20.7328
1.062,0.1987,-0.3108,176.4809,71.542,-20.8015
1.0737,0.2114,-0.29,177.7252,71.771,-20.771
1.0745,0.2266,-0.2346,178.6565,69.6489,-21.2519
1.0901,0.23,-0.219,179.4275,66.3817,-21.1908
1.093,0.2405,-0.1946,180.1756,63.0763,-20.5649
1.105,0.2456,-0.1836,181.1832,59.5191,-20.8244
1.1274,0.2585,-0.1934,181.8397,56.5573,-20.7863
1.1301,0.27,-0.2148,182.4198,54.0916,-20.458
1.1184,0.2676,-0.2083,182.1832,50.6336,-20.6565
1.0959,0.2368,-0.2185,181.9542,46.7786,-21.4427
1.0881,0.2173,-0.2437,181.8092,44.1374,-22.2672
1.0708,0.2019,-0.314,181.7328,43.9771,-22.8397
1.0977,0.1953,-0.3691,181.6565,47.4962,-21.9084
1.0784,0.176,-0.3818,181.8092,48.2443,-20.4351
1.0425,0.1394,-0.385,182.0076,45.1221,-18.2595
1.041,0.123,-0.3926,182.313,40.9389,-16.2672
1.0002,0.073,-0.4192,183.1145,36.687,-14.4504
0.9766,-0.0354,-0.4812,184.1832,34.5496,-13.1603
0.978,-0.0981,-0.5049,185.6794,32.2901,-12.5496
0.9719,-0.1562,-0.5093,187.0763,30.626,-12.5954
0.939,-0.1809,-0.5044,188.3664,30.7099,-12.6107
0.9058,-0.1736,-0.5051,189.2519,31.7863,-13.3053
0.8804,-0.1338,-0.4819,189.855,33.9618,-14.374
0.8484,-0.0801,-0.446,190.6107,36.7481,-15.5496
0.8354,-0.0444,-0.4185,191.0992,40.8702,-16.542
0.821,0.002,-0.3503,191.4198,44.3511,-18.1221
0.7949,0.0337,-0.2852,191.0,46.7634,-19.1985
0.762,0.0479,-0.24,191.0687,48.0153,-20.6718
0.7407,0.0767,-0.2327,191.0076,50.1832,-22.1374
0.7576,0.0918,-0.2334,190.9542,55.6641,-22.6412
0.7808,0.1184,-0.25,190.8092,64.6336,-22.1679
0.7852,0.1165,-0.2461,190.6412,73.1069,-21.5267
0.804,0.125,-0.252,190.0153,79.7634,-20.9313
0.7803,0.1226,-0.2334,188.7939,84.5496,-20.1603
0.7998,0.1423,-0.2505,187.6412,90.3664,-19.0382
0.8269,0.1675,-0.2539,186.4351,95.6641,-17.2977
0.8203,0.1711,-0.2603,185.2901,100.4962,-15.1221
0.8252,0.1873,-0.2524,184.2824,103.4427,-13.0458
0.8186,0.1921,-0.2412,183.1527,104.7634,-10.8473
0.8225,0.1936,-0.2478,182.0534,106.6412,-8.4122
0.8481,0.1948,-0.2979,181.2519,108.4962,-5.9847
0.8374,0.187,-0.2891,180.313,110.0992,-3.7557
0.8572,0.1965,-0.3174,179.5267,112.4046,-0.8626
0.8796,0.1997,-0.3354,178.687,115.0153,1.8473
0.8862,0.2056,-0.3267,177.8244,117.9389,4.7786
0.9167,0.2146,-0.3486,177.4733,120.5267,7.8397
0.9302,0.2109,-0.3601,177.0153,124.0382,10.5344
0.9604,0.2183,-0.3665,176.4198,128.2443,13.2595
0.9866,0.218,-0.3838,176.3282,132.5954,16.2748
1.0059,0.2288,-0.3923,176.1908,136.8702,19.0153
1.041,0.2322,-0.3918,175.9466,141.2061,21.4275
1.0701,0.2397,-0.4036,176.0534,145.1298,23.8931
1.0847,0.2456,-0.4299,176.4886,148.2519,26.3664
1.1123,0.2495,-0.4219,176.9542,150.8855,28.5802
1.1392,0.2529,-0.3547,174.8244,152.8473,30.374
1.1321,0.2371,-0.3572,172.3512,153.1679,31.5114
1.0176,0.2336,-0.2949,170.9618,152.0687,32.6412
1.0122,0.2542,-0.2393,169.9771,150.2748,33.4733
1.0718,0.2476,-0.2314,168.7481,147.6183,34.4656
1.0791,0.2637,-0.2576,167.9237,143.7863,35.3053
1.1199,0.2769,-0.3381,167.5191,138.9008,35.9847
1.1367,0.2844,-0.3425,167.1603,132.4886,36.9008
1.0925,0.2837,-0.3018,167.1908,125.4657,37.4885
1.0684,0.2791,-0.2581,167.4046,118.6412,37.5267
1.0757,0.2656,-0.2422,167.9695,112.687,38.0076
1.0657,0.2397,-0.2136,168.1679,106.9008,38.313
1.0522,0.196,-0.1946,168.8244,101.9084,38.4885
1.0474,0.1599,-0.1985,169.1221,98.9313,38.0382
1.0386,0.1135,-0.2048,169.3512,97.2748,37.5496
1.0537,0.0906,-0.2708,169.0992,96.4504,36.5496
