ax,ay,az,gx,gy,gz
1.4014,-0.2075,0.1541,25.8473,1.0916,85.2901
1.4224,-0.2036,0.1333,27.3817,1.2824,82.5878
1.4377,-0.1926,0.1201,28.6107,1.4198,79.8397
1.4573,-0.1853,0.1074,29.8321,1.9389,76.8244
1.4695,-0.176,0.0923,30.7557,2.8473,73.8855
1.4915,-0.1753,0.0784,31.6794,4.0916,70.8626
1.5073,-0.1565,0.0789,32.2366,5.374,67.0382
1.5088,-0.1577,0.0615,32.8702,7.2443,63.8473
1.5195,-0.1531,0.0461,33.3664,9.3359,60.0076
1.5305,-0.1426,0.0398,33.374,11.5649,56.3282
1.5303,-0.1375,0.0366,33.5267,13.3588,52.0382
1.5398,-0.1484,0.0278,33.4198,15.5878,48.3664
1.5439,-0.1494,0.021,33.4046,17.7405,44.6183
1.5413,-0.1489,0.0051,33.1756,19.8855,40.3893
1.5308,-0.1555,0.0012,32.5954,21.7481,36.2672
1.5247,-0.1528,0.0007,32.3588,23.9695,32.8168
1.5168,-0.1509,-0.0063,32.0305,26.4198,28.0153
1.5054,-0.1406,-0.0002,31.5802,28.7023,23.9618
1.4878,-0.1274,0.0046,31.4351,30.8779,20.1145
1.4744,-0.1162,0.0042,31.0458,32.7634,16.2901
1.4487,-0.1045,0.0164,30.9466,34.2672,11.7786
1.4336,-0.0937,0.0278,30.6565,35.1527,8.5115
1.4163,-0.0796,0.0408,30.6947,35.6947,5.8626
1.4001,-0.075,0.0403,30.7405,35.6794,3.6794
1.3757,-0.0803,0.0527,30.5267,35.1603,1.4962
1.3599,-0.0803,0.0583,30.7786,34.5344,-0.0153
1.3335,-0.0854,0.0667,31.0305,33.8626,-1.5725
1.3262,-0.0867,0.0632,31.1527,32.6107,-2.3511
1.3093,-0.0813,0.0696,31.3893,31.2366,-2.9313
1.2969,-0.083,0.0688,31.7939,30.0611,-3.4885
1.2788,-0.0811,0.0698,32.1221,28.6794,-3.8015
1.2764,-0.073,0.0679,32.4122,27.3511,-3.0153
1.2769,-0.0693,0.0649,32.9389,26.3435,-2.3359
1.2529,-0.0728,0.0688,33.5496,25.084,-1.5649
1.2476,-0.0635,0.0552,34.0916,23.8779,-0.1069
1.2322,-0.0754,0.0659,34.7252,22.313,1.0992
1.2275,-0.0732,0.0767,35.687,19.8321,2.0458
1.2241,-0.0701,0.072,36.7023,17.7481,3.0076
1.23,-0.0725,0.0698,37.6107,15.8473,4.4427
1.2146,-0.0815,0.0801,38.5649,12.7252,5.3969
1.2195,-0.0879,0.0715,39.2977,9.7328,5.916
1.2263,-0.0857,0.0723,39.8779,6.9924,6.084
1.2327,-0.084,0.0798,40.3817,3.9847,6.2977
1.248,-0.0776,0.064,40.8321,1.5725,6.5038
1.2529,-0.0728,0.0513,41.3969,-0.5802,7.1145
1.2688,-0.0615,0.0342,42.1221,-2.1221,7.8244
1.2832,-0.0559,0.0242,43.0687,-3.1527,9.0229
1.2988,-0.05,0.0061,44.1527,-3.7023,10.6565
1.3069,-0.0527,-0.0078,45.1221,-3.4885,12.3893
1.3093,-0.0493,-0.0186,46.1298,-3.145,13.8015
1.3198,-0.0508,-0.0227,47.0687,-3.0305,15.2748
1.3367,-0.051,-0.0188,47.8244,-2.6107,16.1069
1.345,-0.0452,-0.0161,48.1527,-2.4504,16.855
1.3589,-0.0486,-0.0232,48.6565,-2.2443,17.6031
1.3689,-0.0435,-0.0212,48.8855,-2.0382,17.687
1.3872,-0.0334,-0.0378,49.0305,-1.7939,17.6565
1.4058,-0.02,-0.0303,49.0305,-1.6794,17.1374
1.4263,-0.0068,-0.0442,49.1985,-1.4504,16.3359
1.4402,-0.0012,-0.0432,49.0611,-0.855,15.3206
1.4531,0.0059,-0.0452,49.0916,-0.1603,14.0076
1.4709,0.0146,-0.0657,48.9237,0.6565,12.4733
1.4783,0.0173,-0.0647,48.8244,1.6336,10.7481
1.4854,0.019,-0.0696,48.5344,2.6718,9.0076
1.5032,0.0205,-0.0762,48.3588,4.0534,7.2214
1.511,0.019,-0.0764,47.7328,5.2366,5.374
1.5208,0.0176,-0.0862,47.2061,6.8015,3.1527
1.5259,0.0071,-0.0981,46.5496,8.3511,1.4733
1.5234,0.002,-0.1021,45.6336,9.9466,-0.1145
1.5269,0.0027,-0.1104,44.1679,11.7863,-2.0382
1.5276,0.0117,-0.1047,43.0229,13.4427,-3.3588
1.5271,0.0159,-0.114,41.6947,14.7099,-4.4046
1.5295,0.011,-0.0984,40.2672,15.9313,-5.458
1.5168,0.0205,-0.1001,38.8779,16.9084,-6.1603
1.5217,0.0227,-0.0962,37.229,17.6794,-6.6031
1.5229,0.0159,-0.1006,35.0,18.4962,-7.1298
1.5081,0.0239,-0.0859,33.2901,18.9924,-7.3588
1.4968,0.0117,-0.0894,31.4198,19.916,-7.2061
1.5002,0.0103,-0.0835,29.4733,20.1527,-6.8931
