ax,ay,az,gx,gy,gz
1.4043,0.0405,0.2825,54.4885,-6.9237,28.7023
1.4199,0.0325,0.2856,55.0534,-8.5191,27.7481
1.4333,0.0281,0.2893,55.6412,-10.4504,26.2061
1.4485,0.0171,0.3015,55.9466,-12.6489,24.5496
1.4729,0.0042,0.3215,56.5725,-15.3435,22.9466
1.4834,-0.0007,0.3379,57.4198,-18.6336,21.4046
1.5125,-0.0059,0.3501,58.0458,-21.2443,19.8321
1.5266,-0.0132,0.3713,58.9695,-24.5267,17.6565
1.5361,-0.0215,0.3772,59.7252,-27.6183,15.5878
1.5566,-0.0298,0.3992,60.5344,-31.0,13.5573
1.5608,-0.0288,0.4077,61.4656,-35.084,11.8779
1.5857,-0.032,0.4246,62.5725,-38.1527,10.0076
1.6028,-0.0376,0.4248,64.0382,-40.7786,8.0611
1.627,-0.0432,0.4285,65.6183,-43.1298,6.4275
1.655,-0.0486,0.4258,67.4809,-44.771,4.7176
1.6704,-0.0569,0.4429,69.9618,-45.4427,2.8168
1.7019,-0.0559,0.4385,72.3893,-45.4504,1.3435
1.7427,-0.062,0.429,74.9084,-43.5954,0.1298
1.7507,-0.0642,0.4341,77.8473,-40.6947,-1.313
1.7805,-0.0757,0.4446,81.4046,-36.7786,-2.7939
1.8135,-0.0879,0.4358,85.1679,-32.6183,-4.3206
1.8447,-0.0935,0.4331,89.2901,-27.1374,-5.5344
1.8745,-0.0952,0.4287,93.2824,-21.0382,-7.1832
1.9023,-0.1155,0.4268,97.3817,-14.2443,-8.7252
1.9231,-0.1252,0.4365,101.7557,-7.0,-10.6641
1.9417,-0.1436,0.4355,106.1832,-0.0153,-13.2061
1.9692,-0.1567,0.4482,110.2137,6.5649,-15.4656
1.95,-0.1655,0.4614,114.6031,12.5344,-18.2672
1.9685,-0.1704,0.49,118.7634,17.3053,-21.0763
1.959,-0.1731,0.5017,122.3588,21.2137,-24.2977
1.9612,-0.188,0.5176,126.4046,23.9466,-27.7252
1.9585,-0.1965,0.5359,130.2443,25.7634,-31.7252
1.9504,-0.2073,0.5498,133.771,26.2366,-35.5649
1.9412,-0.218,0.572,137.145,25.5878,-39.7099
1.926,-0.2314,0.5979,140.2748,23.8397,-44.2443
1.9202,-0.2354,0.5984,143.0382,20.8244,-49.0076
1.897,-0.2444,0.6104,145.6947,17.4046,-53.3282
1.8777,-0.2571,0.6187,148.1679,13.0687,-57.7176
1.8569,-0.2727,0.6313,150.4427,8.4504,-62.4733
1.8372,-0.2856,0.6216,152.4657,2.9618,-66.7634
1.8145,-0.2917,0.644,154.7557,-2.8473,-71.0305
1.791,-0.283,0.6531,156.916,-8.7939,-75.2061
1.7729,-0.2896,0.6462,158.5878,-14.7023,-79.1756
1.7634,-0.2937,0.6482,160.6183,-21.1221,-82.6718
1.7458,-0.2935,0.6399,162.9771,-27.2443,-86.313
1.7192,-0.3086,0.6382,165.6641,-34.5573,-90.5496
1.6951,-0.3081,0.6411,168.2061,-40.6489,-94.3588
1.6902,-0.3135,0.6277,171.0,-46.0076,-97.4198
1.6685,-0.3228,0.6353,173.3588,-51.0305,-101.7252
1.6421,-0.3213,0.6248,175.9084,-55.6718,-104.9618
1.6216,-0.3276,0.6116,178.5954,-59.5802,-108.0916
1.6035,-0.3286,0.5957,180.9695,-62.7481,-111.229
1.5742,-0.3152,0.5886,183.5573,-65.3282,-113.2137
1.5552,-0.3215,0.5769,186.8092,-67.0611,-115.2214
1.5203,-0.3286,0.5745,189.6641,-68.5191,-116.9695
1.491,-0.3342,0.5649,192.4351,-69.855,-118.3206
1.4888,-0.3408,0.5439,195.229,-70.5038,-119.1145
1.4617,-0.3408,0.5439,197.8397,-70.3511,-119.855
1.4478,-0.3372,0.5308,201.0992,-69.7252,-119.8931
1.4143,-0.3459,0.5291,204.2595,-69.2824,-119.4351
1.3984,-0.3533,0.5237,208.0534,-67.7863,-119.0229
1.3838,-0.3611,0.4993,211.7405,-65.7634,-118.3969
1.3682,-0.374,0.501,215.6488,-63.2748,-117.7863
1.3601,-0.3882,0.4739,219.6947,-59.7557,-116.4504
1.3442,-0.3892,0.4827,223.8473,-57.1221,-115.3664
1.3257,-0.4048,0.4902,228.9618,-54.5573,-113.8473
1.3137,-0.4087,0.4707,233.3359,-51.3511,-112.9695
1.2981,-0.4158,0.4727,238.1832,-48.3206,-111.7405
1.2905,-0.4312,0.4944,242.9771,-47.1221,-110.542
1.2864,-0.446,0.4907,247.6336,-46.1679,-109.7328
1.2832,-0.4602,0.4868,250.1298,-45.3359,-108.7328
1.2681,-0.4712,0.4836,250.1298,-45.1298,-107.6183
1.2717,-0.4761,0.4763,250.1298,-44.5878,-106.6107
1.2676,-0.4939,0.467,250.1298,-42.9313,-106.0534
1.2639,-0.5117,0.4668,250.1298,-41.6565,-106.1832
1.2598,-0.5188,0.4573,250.1298,-40.4427,-106.0
1.2625,-0.5281,0.4529,250.1298,-38.7099,-106.2977
1.2422,-0.5405,0.4426,250.1298,-37.8855,-107.1527
1.2429,-0.5537,0.4402,250.1298,-37.4351,-107.8779
1.2217,-0.5564,0.4309,250.1298,-36.5878,-108.7786
1.2019,-0.575,0.4268,250.1298,-37.5496,-110.5267
1.1965,-0.5815,0.4431,250.1298,-39.7405,-112.3511
1.1829,-0.5854,0.4338,250.1298,-44.2137,-115.3893
1.1365,-0.6001,0.4612,250.1298,-50.8092,-118.8473
1.1194,-0.5879,0.4448,250.1298,-57.2901,-122.2366
1.1309,-0.5686,0.3931,250.1298,-61.0382,-124.4809
1.1152,-0.5527,0.3228,250.1298,-61.9618,-125.7481
1.0955,-0.5449,0.2649,250.1298,-60.8779,-125.6183
1.0769,-0.5444,0.2117,250.1298,-58.8015,-124.8779
1.051,-0.5388,0.1763,250.1298,-56.4046,-123.7328
1.0137,-0.5437,0.1863,250.1298,-55.458,-123.0534
0.9863,-0.5562,0.1343,250.1298,-56.145,-122.8931
0.9658,-0.5569,0.095,250.1298,-58.0458,-122.7481
0.9465,-0.5535,0.0579,250.1298,-60.3511,-122.9466
0.936,-0.54,0.0051,250.1298,-62.6718,-123.0229
0.9165,-0.5232,-0.0649,250.1298,-63.9847,-123.3588
0.9075,-0.4934,-0.1179,250.1298,-63.6336,-123.4046
0.8943,-0.4824,-0.1802,250.1298,-62.5725,-122.9389
0.8767,-0.4778,-0.1636,250.1298,-60.6183,-122.4657
0.8633,-0.4614,-0.2429,250.1298,-58.542,-121.4122
0.8367,-0.4551,-0.2546,250.1298,-57.4351,-120.6107
0.8149,-0.4429,-0.2683,250.1298,-56.7252,-119.8702
0.7969,-0.4382,-0.2607,250.1298,-57.0382,-118.9008
0.7932,-0.4331,-0.2744,250.1298,-57.8244,-118.2366
0.7979,-0.4382,-0.2888,250.1298,-60.9695,-118.3664
0.7979,-0.4353,-0.2773,250.1298,-66.0153,-118.6489
0.7185,-0.4639,-0.2588,250.1298,-73.145,-120.2214
0.7327,-0.4639,-0.2334,250.1298,-83.7405,-123.1527
0.7419,-0.4551,-0.241,250.1298,-95.8779,-126.3893
0.7444,-0.4492,-0.2517,250.1298,-103.5954,-130.2672
0.7131,-0.4414,-0.2092,250.1298,-111.9313,-133.7481
0.665,-0.4419,-0.1965,250.1298,-123.6412,-137.855
0.6792,-0.408,-0.2896,250.1298,-128.4733,-139.7786
0.709,-0.3652,-0.4739,250.1298,-121.6565,-138.6412
0.7341,-0.3386,-0.5989,250.1298,-108.4733,-134.8397
0.6982,-0.3235,-0.6946,250.1298,-94.9695,-129.7786
0.6831,-0.3289,-0.7563,250.1298,-79.7099,-123.7023
0.6436,-0.3625,-0.7585,250.1298,-68.4885,-117.6565
0.6091,-0.3809,-0.7512,250.1298,-63.2137,-112.5802
0.5759,-0.3826,-0.719,250.1298,-58.7328,-107.4275
0.5681,-0.3694,-0.7551,250.1298,-54.6489,-102.6489
0.5776,-0.3625,-0.7866,250.1298,-51.6412,-98.687
0.5764,-0.3547,-0.8425,250.1298,-48.7328,-96.0458
0.6084,-0.3262,-0.8867,250.1298,-44.0,-92.2595
0.6382,-0.2949,-0.9463,250.1298,-37.9084,-89.6718
