ax,ay,az,gx,gy,gz
1.1494,0.3752,-0.752,-25.4504,-39.9542,-18.1298
1.1611,0.3713,-0.7761,-27.6031,-44.1145,-19.4427
1.1709,0.3684,-0.7908,-29.6031,-47.7481,-20.6794
1.1687,0.3687,-0.8044,-31.916,-51.771,-21.7786
1.175,0.3608,-0.833,-34.0534,-55.9084,-23.2595
1.1794,0.3452,-0.8384,-35.8855,-60.6565,-24.7328
1.1807,0.3386,-0.8547,-37.8702,-65.9313,-26.4427
1.1816,0.3386,-0.8752,-39.8015,-71.3588,-27.8626
1.1831,0.3352,-0.8662,-41.771,-77.8244,-29.3282
1.1833,0.3247,-0.8811,-43.6641,-85.229,-30.771
1.1836,0.3286,-0.8894,-45.4275,-92.8931,-32.5573
1.188,0.3298,-0.8923,-47.2519,-98.8931,-34.6565
1.2,0.3154,-0.9167,-49.6107,-107.0611,-36.542
1.2039,0.3022,-0.9646,-51.8626,-114.3511,-38.2748
1.2061,0.2964,-1.0164,-54.4504,-120.8779,-40.084
1.2205,0.2859,-1.0505,-56.8321,-125.7099,-41.7176
1.2314,0.2925,-1.1011,-59.3435,-129.542,-43.458
1.2456,0.3022,-1.1377,-61.9847,-132.0076,-44.8092
1.2603,0.3074,-1.1772,-64.542,-133.1527,-46.0458
1.2681,0.3103,-1.1899,-66.8397,-132.7557,-47.084
1.283,0.3118,-1.2222,-69.1221,-131.0916,-47.9771
1.2825,0.3208,-1.2747,-71.4809,-128.3206,-48.7405
1.2788,0.3264,-1.3262,-73.687,-123.5115,-49.3817
1.2874,0.3203,-1.3647,-76.1679,-118.0916,-49.8015
1.2866,0.3237,-1.3948,-78.0382,-111.626,-49.5191
1.2837,0.3223,-1.427,-80.0992,-104.4962,-48.8855
1.2808,0.3169,-1.4656,-82.1832,-96.9466,-48.4427
1.2788,0.3208,-1.4927,-84.6183,-87.2748,-47.1298
1.2673,0.3228,-1.5139,-87.374,-76.7176,-45.5649
1.2593,0.3247,-1.5295,-89.9771,-67.1221,-43.9237
1.2458,0.3259,-1.5415,-93.3893,-56.8702,-42.1069
1.2336,0.3315,-1.5481,-96.687,-47.4885,-39.8855
1.2144,0.3425,-1.5452,-101.2748,-36.8779,-37.8015
1.1921,0.3372,-1.5342,-106.2443,-27.6107,-35.8931
1.1741,0.3425,-1.5305,-111.2366,-18.1298,-33.9466
1.1509,0.3552,-1.4956,-116.4275,-10.1298,-32.0611
1.1323,0.3845,-1.4805,-121.687,-3.0382,-30.4733
1.0999,0.3962,-1.4683,-127.0153,3.4733,-28.8626
1.0701,0.4055,-1.4385,-133.0763,9.1908,-27.2977
1.0403,0.4265,-1.407,-138.3435,13.4275,-25.9542
1.02,0.4312,-1.384,-144.0611,16.7863,-24.6718
1.0051,0.4343,-1.3777,-149.916,19.2977,-23.8015
0.9729,0.4475,-1.3511,-155.687,20.9466,-22.6412
0.9495,0.4534,-1.3293,-161.7481,21.6794,-21.9924
0.9258,0.4543,-1.3022,-167.7176,21.9389,-20.9542
0.8979,0.4553,-1.2732,-173.8244,21.5038,-20.0076
0.8872,0.4546,-1.2542,-179.9847,19.8397,-19.229
0.8669,0.4458,-1.2314,-186.3512,17.3359,-18.374
0.8467,0.4468,-1.2024,-192.5954,13.855,-17.3359
0.8423,0.4434,-1.1824,-198.8244,9.9008,-17.0534
0.8271,0.4414,-1.1533,-204.8092,5.0458,-16.5496
0.8179,0.4351,-1.1294,-211.1985,-0.1908,-16.2519
0.804,0.4314,-1.0889,-217.3053,-5.9542,-16.2977
0.791,0.4336,-1.0549,-223.2519,-12.2214,-16.1145
0.7812,0.425,-1.0083,-228.8397,-19.084,-16.4733
0.7866,0.4304,-0.9856,-234.3206,-26.4275,-16.8855
0.7896,0.4397,-0.9639,-239.6183,-33.9466,-17.7786
0.7954,0.4404,-0.9468,-244.4657,-41.687,-18.0992
0.7986,0.4399,-0.9207,-249.1756,-49.3435,-18.5725
0.8079,0.4402,-0.9131,-250.1374,-57.0,-19.3511
0.824,0.4272,-0.8872,-250.1374,-64.4962,-20.3435
0.8442,0.4175,-0.875,-250.1374,-71.6947,-21.0992
0.8584,0.4136,-0.8613,-250.1374,-78.3817,-22.3359
0.8755,0.4048,-0.8408,-250.1374,-84.6183,-23.7786
0.9009,0.4045,-0.8159,-250.1374,-90.4046,-25.3817
0.9109,0.4089,-0.8047,-250.1374,-94.9542,-27.2137
0.9387,0.4106,-0.7695,-250.1374,-100.7405,-29.2443
0.9585,0.4041,-0.7468,-250.1374,-105.3817,-31.1603
0.9814,0.3982,-0.7339,-250.1374,-109.0382,-33.3282
0.9961,0.3843,-0.7078,-250.1374,-112.1069,-35.5649
1.0176,0.3755,-0.7024,-250.1374,-114.6947,-38.2366
1.0273,0.3589,-0.6741,-250.1374,-116.7176,-40.7939
1.0422,0.3462,-0.6528,-250.1374,-118.2824,-44.1374
1.0435,0.3347,-0.6521,-250.1374,-119.6641,-47.0916
1.0496,0.3242,-0.6152,-250.1374,-120.7481,-50.5038
1.0635,0.3157,-0.5874,-250.1374,-121.4122,-54.0763
1.0605,0.3044,-0.5557,-250.1374,-122.2137,-58.1603
