ax,ay,az,gx,gy,gz
0.9612,0.5889,-0.8484,7.374,6.0153,4.6412
0.9709,0.5974,-0.8525,5.0076,6.8931,4.6183
0.9775,0.5955,-0.8508,2.0534,7.2137,4.6336
0.9736,0.6003,-0.8657,-0.4962,7.7634,4.5802
0.9746,0.603,-0.8606,-3.1832,8.1069,4.5878
0.9849,0.6067,-0.8589,-5.9008,7.6336,4.5649
0.9917,0.5957,-0.8645,-8.9008,6.3588,4.5878
0.9897,0.5955,-0.8606,-11.7863,4.9466,4.5496
0.9871,0.5835,-0.8713,-14.6947,3.7863,4.0076
0.9856,0.5728,-0.8728,-17.9466,2.7481,3.7023
0.9924,0.5681,-0.8706,-21.1832,1.4351,3.0916
0.9893,0.5574,-0.877,-24.2595,0.2901,2.0076
1.0029,0.542,-0.8909,-27.3588,-1.6107,1.3817
1.0234,0.5439,-0.8796,-30.687,-4.626,0.7481
1.0271,0.5352,-0.8853,-33.5802,-7.6718,0.0992
1.0408,0.5386,-0.8904,-36.2061,-10.9924,-0.4198
1.0408,0.5364,-0.8831,-38.7252,-14.2519,-1.1527
1.042,0.5308,-0.8979,-41.0763,-17.6794,-2.0
1.0371,0.5303,-0.9001,-43.2672,-20.4198,-3.1145
1.0291,0.5195,-0.9133,-45.313,-22.9466,-4.4122
1.0398,0.5154,-0.9146,-47.5649,-25.2443,-5.8244
1.0493,0.5095,-0.9346,-49.3893,-28.2137,-7.1603
1.0593,0.5088,-0.9463,-51.2519,-30.7863,-8.8397
1.0615,0.4973,-0.9675,-53.3053,-32.8397,-10.0687
1.0728,0.4968,-0.9834,-55.2366,-34.771,-11.7176
1.0757,0.5,-1.002,-57.0763,-35.9618,-13.4275
1.0837,0.5002,-1.0227,-59.1832,-37.0305,-14.8855
1.0842,0.5002,-1.0293,-61.3817,-38.1603,-16.9695
1.0806,0.4949,-1.0527,-63.7176,-38.626,-18.6183
1.0815,0.5061,-1.0723,-66.2901,-38.8092,-20.2595
1.0762,0.5076,-1.075,-69.5115,-38.687,-22.7328
1.0732,0.5208,-1.1028,-72.5725,-38.1374,-24.8473
1.0625,0.5269,-1.1177,-75.9466,-37.7023,-27.0305
1.0513,0.5405,-1.1206,-79.542,-36.5496,-29.3588
