ax,ay,az,gx,gy,gz
1.3945,0.1218,0.3433,10.6718,-21.1985,-0.8397
1.4114,0.0969,0.3621,11.3053,-20.2137,-1.3206
1.4182,0.0867,0.3757,12.3282,-19.2519,-1.6412
1.4443,0.0937,0.4082,13.6107,-19.0305,-2.1298
1.4617,0.104,0.4153,15.0229,-17.9771,-2.8855
1.48,0.1025,0.4404,16.9008,-16.8168,-3.6489
1.5032,0.0864,0.4629,18.9924,-15.855,-4.8092
1.5234,0.0769,0.481,21.145,-14.5649,-6.1145
1.5376,0.0645,0.4937,23.4962,-13.6031,-7.3588
1.5498,0.0608,0.5149,25.9084,-12.6336,-8.8473
1.5649,0.0615,0.5264,28.626,-12.1374,-11.0458
1.5737,0.0542,0.5334,31.2214,-11.5954,-12.8473
1.5737,0.0491,0.5496,33.9924,-11.1908,-14.4275
1.5884,0.0474,0.5742,36.6107,-11.5954,-16.8092
1.6028,0.0522,0.5754,39.4351,-11.7786,-18.542
1.6123,0.0496,0.5894,42.5878,-12.0305,-20.8626
1.6147,0.0413,0.5945,45.6336,-12.5649,-22.7176
1.6248,0.0398,0.5911,48.4733,-12.6183,-24.6412
1.6353,0.0225,0.585,51.5649,-12.7939,-26.6489
1.6438,0.0264,0.5752,54.7405,-12.9924,-28.3588
1.6492,0.0161,0.5706,57.8321,-12.7557,-30.3053
1.6592,0.0203,0.583,60.4351,-13.2672,-31.9618
1.6748,0.019,0.5837,62.9542,-14.0534,-33.7786
1.6951,0.0134,0.5774,65.0687,-15.5573,-36.0153
1.7061,0.0098,0.5925,67.1069,-17.0305,-38.084
1.7241,0.0015,0.594,68.9695,-18.7634,-40.6947
1.7422,-0.0081,0.5864,70.7405,-20.2748,-43.2977
1.7505,-0.0176,0.5757,72.4351,-21.7557,-45.5038
1.7698,-0.0256,0.5823,74.2977,-23.3359,-48.5115
1.7974,-0.0359,0.5903,76.1527,-25.3817,-52.458
1.8196,-0.0474,0.6074,77.5038,-27.313,-55.8779
1.8313,-0.0591,0.6045,79.2519,-29.6641,-59.5649
1.8372,-0.0674,0.6101,81.2366,-32.1221,-63.8321
1.8569,-0.075,0.6394,82.8855,-34.8015,-68.2977
1.8755,-0.0913,0.6428,84.3893,-37.3282,-72.5191
1.8904,-0.1086,0.6365,86.4657,-39.5954,-77.4198
1.9065,-0.1328,0.6448,88.8244,-41.855,-81.9695
1.9167,-0.1462,0.6533,90.8244,-43.6336,-86.5267
1.9209,-0.1531,0.6743,93.2901,-45.7252,-93.084
1.9258,-0.1453,0.6843,95.4122,-47.9008,-97.7099
1.937,-0.1531,0.6958,98.4885,-50.4275,-101.6565
1.9441,-0.1628,0.697,101.4657,-52.5038,-107.3282
1.9534,-0.1929,0.6948,104.3359,-54.2137,-112.5191
1.9531,-0.2109,0.6917,107.2748,-55.1832,-117.8321
1.949,-0.2253,0.6819,110.771,-55.6565,-122.7405
1.9412,-0.2336,0.6873,114.313,-56.5878,-128.1985
1.9368,-0.2324,0.6917,116.8779,-56.9389,-133.0992
1.9207,-0.2395,0.6748,121.3282,-56.8473,-138.1298
1.9148,-0.2336,0.6545,123.5649,-55.855,-143.2748
1.8916,-0.2405,0.6572,129.084,-54.6641,-148.1679
1.8801,-0.2375,0.6584,133.1527,-53.374,-152.5878
1.8533,-0.23,0.6516,137.4657,-52.0916,-157.4504
1.8289,-0.2341,0.6462,141.7023,-50.6794,-161.3435
1.7964,-0.2529,0.6228,146.1756,-49.1145,-164.8473
1.7769,-0.2632,0.5962,151.0992,-47.7557,-168.0153
1.7637,-0.2661,0.5764,155.3512,-45.7863,-170.458
1.7581,-0.2737,0.5625,160.3359,-43.9389,-172.4962
1.7305,-0.2671,0.5476,165.4962,-42.084,-174.6031
1.7136,-0.2671,0.5222,170.2214,-39.9847,-176.5725
1.7043,-0.2585,0.511,174.9466,-38.0076,-178.0076
1.6831,-0.2505,0.4663,179.8397,-35.855,-179.9237
1.6758,-0.252,0.4431,184.0305,-33.6412,-181.7557
1.6616,-0.2532,0.4241,188.0153,-31.458,-183.3893
1.6541,-0.2578,0.3833,191.7099,-29.2519,-185.1832
1.6438,-0.2539,0.342,195.3588,-26.9847,-187.3359
1.6438,-0.2468,0.3267,198.7176,-24.5954,-189.1374
1.6406,-0.2527,0.2849,201.9847,-22.6718,-191.3359
1.6445,-0.2473,0.26,204.9466,-21.5114,-193.4275
1.6548,-0.2405,0.2239,207.2214,-20.6565,-195.4504
1.6538,-0.2166,0.1931,209.374,-20.2824,-197.6183
1.6531,-0.2109,0.1716,210.9084,-19.8626,-200.6641
1.6616,-0.2239,0.1272,211.7252,-19.3359,-204.0458
1.6663,-0.2327,0.1018,212.6107,-19.3511,-207.7634
1.6633,-0.2354,0.0881,212.5343,-19.5496,-211.6488
1.6699,-0.2368,0.0779,212.1145,-20.5878,-216.6183
1.666,-0.2341,0.0654,211.2977,-22.1069,-221.7557
1.6667,-0.2329,0.0383,210.3053,-22.9008,-226.9084
1.655,-0.2266,0.0303,209.3664,-24.0687,-232.0687
1.6428,-0.2305,0.0286,207.9389,-25.3664,-237.8092
1.6277,-0.2305,0.0254,206.5649,-27.2366,-243.3359
1.6072,-0.23,0.0151,205.3359,-29.4427,-249.1603
1.5869,-0.2363,-0.0166,204.2519,-30.6565,-250.1374
1.5779,-0.2463,-0.0195,203.1221,-31.313,-250.1374
1.5269,-0.261,-0.0227,201.7939,-32.6489,-250.1374
1.488,-0.2693,-0.0337,200.6947,-33.8702,-250.1374
1.4629,-0.2744,-0.0225,199.9771,-34.7405,-250.1374
1.426,-0.2651,-0.0254,198.5802,-36.3817,-250.1374
1.3877,-0.26,-0.0234,198.2901,-37.3969,-250.1374
1.3367,-0.2583,-0.0322,198.0916,-37.8321,-250.1374
1.3032,-0.2717,-0.0322,197.9847,-38.3053,-250.1374
1.249,-0.2891,-0.0308,198.0305,-39.1679,-250.1374
1.2112,-0.2939,-0.0342,198.1298,-39.3435,-250.1374
1.1641,-0.2898,-0.0396,198.3359,-39.9695,-250.1374
1.1091,-0.2822,-0.0505,198.9695,-40.3053,-250.1374
1.0935,-0.281,-0.0662,199.8702,-39.5573,-250.1374
1.0493,-0.2896,-0.0581,200.7023,-39.0382,-250.1374
1.0083,-0.2998,-0.0776,201.4122,-38.6412,-250.1374
0.9724,-0.2959,-0.0862,202.9313,-37.2443,-250.1374
0.9321,-0.2908,-0.1042,204.2595,-35.7252,-250.1374
0.8916,-0.2866,-0.1172,205.6641,-33.626,-250.1374
0.8474,-0.2788,-0.1228,207.7176,-30.7557,-250.1374
0.8025,-0.2654,-0.1409,210.0076,-27.3588,-250.1374
0.7844,-0.2642,-0.1528,213.0153,-23.4198,-250.1374
0.741,-0.2561,-0.1902,216.7176,-18.458,-250.1374
0.687,-0.2576,-0.2278,220.7099,-11.916,-250.1374
0.6406,-0.261,-0.2712,225.0992,-4.8321,-250.1374
0.5872,-0.2612,-0.3157,229.4962,3.3282,-250.1374
0.5347,-0.2461,-0.3552,234.0611,12.1985,-250.1374
0.4778,-0.2222,-0.3955,238.5802,20.7252,-250.1374
0.4238,-0.1926,-0.4243,242.9466,29.0153,-250.1374
0.3999,-0.1807,-0.4448,247.2366,36.5802,-250.1374
0.3496,-0.1453,-0.4768,250.1298,42.8473,-250.1374
0.3037,-0.1208,-0.5007,250.1298,48.6641,-250.1374
0.269,-0.0957,-0.5444,250.1298,54.0305,-250.1374
0.2332,-0.0742,-0.5833,250.1298,58.1374,-250.1374
0.2085,-0.041,-0.6221,250.1298,61.6336,-245.8321
0.1858,-0.0115,-0.6472,250.1298,64.3817,-238.8092
0.179,0.0154,-0.697,250.1298,66.8168,-231.7481
0.1636,0.0508,-0.7278,250.1298,68.7405,-224.8855
0.1577,0.0684,-0.7476,250.1298,70.1374,-218.7557
0.1406,0.0933,-0.7698,250.1298,71.0,-213.2214
0.1272,0.115,-0.7974,250.1298,70.9542,-208.2061
0.113,0.144,-0.8293,250.1298,70.1069,-203.6336
0.1021,0.1582,-0.8438,249.5573,68.5573,-199.3664
0.0896,0.1736,-0.877,245.9847,66.3588,-195.5573
0.0715,0.1919,-0.887,242.084,63.3206,-192.1527
0.0508,0.2129,-0.896,237.5573,59.2595,-188.2443
0.0457,0.2166,-0.9019,233.3893,55.4427,-184.7939
0.0225,0.2307,-0.9277,228.6718,50.7176,-181.3282
0.0125,0.2366,-0.9319,224.0534,45.7252,-177.9237
-0.0151,0.2554,-0.9285,219.1298,40.7405,-174.1756
-0.0237,0.2671,-0.9412,214.6565,35.3969,-170.3588
-0.0454,0.2776,-0.9558,210.2061,30.3511,-166.1527
-0.0681,0.2832,-0.9585,205.8626,25.2672,-162.0534
-0.0986,0.2961,-0.9705,201.6412,20.9008,-157.5191
-0.1106,0.302,-0.9768,197.7939,17.0916,-153.5267
-0.1292,0.3066,-1.0024,193.9237,13.1756,-148.4046
-0.1736,0.3,-1.0139,189.9313,9.7863,-142.5114
-0.2021,0.3147,-1.0293,186.6183,6.8321,-137.3664
-0.217,0.3142,-1.0269,183.4351,3.5496,-131.7176
-0.241,0.3147,-1.0369,180.0305,0.3282,-124.8397
-0.2644,0.3223,-1.0381,176.9084,-2.8168,-118.3969
-0.2866,0.3298,-1.04,174.1298,-6.6794,-110.8473
-0.3015,0.3364,-1.0344,171.0153,-10.3282,-103.1527
-0.3105,0.3499,-1.0259,168.1145,-14.0458,-95.687
-0.3149,0.3579,-1.0281,165.4962,-18.3511,-87.4809
-0.3162,0.3728,-1.0344,162.8702,-22.2214,-78.9466
-0.3174,0.377,-1.0383,160.4886,-25.4046,-71.3969
-0.3093,0.3718,-1.0303,158.2061,-28.6412,-63.0153
-0.2844,0.3804,-1.0337,155.7252,-30.7481,-55.3969
-0.2727,0.3682,-1.0437,153.4962,-32.8321,-47.6107
-0.251,0.3774,-1.0461,151.3969,-34.3664,-40.9313
-0.2231,0.376,-1.0532,149.4122,-35.3588,-34.1756
-0.1978,0.3672,-1.0479,147.5496,-35.6947,-27.5649
-0.1694,0.3582,-1.0454,145.7252,-36.0458,-21.8092
-0.1428,0.3462,-1.0442,143.9466,-36.5191,-16.0611
-0.1211,0.3459,-1.0479,142.084,-36.6031,-10.2824
-0.0908,0.3528,-1.0457,140.5573,-36.8931,-5.4427
-0.0571,0.3567,-1.0386,139.0916,-36.6031,-0.5573
-0.0168,0.3579,-1.0522,137.1298,-35.916,3.9924
0.0132,0.3457,-1.0508,135.5038,-34.5496,8.3053
0.0579,0.3291,-1.0613,133.5191,-32.3053,12.2137
0.095,0.3081,-1.0586,131.771,-30.1527,15.9008
0.1316,0.3008,-1.0481,129.8626,-27.9924,18.9008
0.1499,0.2981,-1.0518,127.6794,-25.8244,21.7099
0.1965,0.2915,-1.0356,125.6412,-23.8244,24.3664
0.2285,0.2827,-1.0313,123.4275,-21.9084,25.9237
0.2681,0.2695,-1.0159,121.3435,-20.6412,27.5114
0.3081,0.249,-1.0266,118.7176,-19.6947,28.855
0.342,0.2358,-1.0239,118.8702,-18.0534,29.7252
0.3882,0.2209,-1.0232,118.2824,-16.6718,29.8473
0.4263,0.2043,-1.0325,115.3588,-15.7023,29.9389
0.4587,0.1897,-1.0305,115.2443,-14.1985,29.3664
0.4771,0.1824,-1.0398,114.0687,-12.6947,28.1374
0.51,0.1741,-1.0459,112.7252,-11.4733,26.6107
0.5437,0.1611,-1.0596,111.542,-10.2061,25.0611
0.5588,0.1504,-1.0684,110.3282,-9.1679,22.6489
0.5884,0.1436,-1.0796,108.9008,-7.8244,20.3969
0.6057,0.1265,-1.1008,107.7176,-6.9008,17.6794
0.6238,0.1365,-1.1099,106.2901,-6.4656,15.0687
0.6277,0.1355,-1.1174,104.9084,-6.6794,12.3893
0.6301,0.1387,-1.1248,103.2748,-6.6031,9.4275
0.6306,0.1404,-1.1379,101.8321,-6.4962,6.6947
0.6333,0.1423,-1.1624,100.0153,-6.9466,4.0534
0.6201,0.1409,-1.187,98.2977,-7.0,1.6947
0.6165,0.1399,-1.1902,96.374,-7.4275,-0.5573
0.594,0.1257,-1.207,94.8397,-7.9008,-2.3817
0.5874,0.1292,-1.2258,93.2519,-8.2214,-3.7634
0.5591,0.1313,-1.228,91.4657,-8.8855,-4.4046
0.5557,0.1331,-1.2446,89.9847,-9.5267,-4.6489
0.5361,0.1399,-1.2551,88.6031,-9.7328,-4.3817
0.5149,0.1558,-1.2585,87.4046,-10.0611,-3.6489
0.4949,0.1694,-1.2822,86.3435,-9.8702,-2.2443
0.479,0.1812,-1.2993,85.229,-9.3053,-0.771
0.4595,0.1995,-1.3137,84.626,-8.7634,0.9466
0.4319,0.2109,-1.345,83.7099,-7.7252,3.5496
0.4155,0.2195,-1.3689,82.5573,-6.8397,6.1221
