ax,ay,az,gx,gy,gz
1.3823,-0.0222,-0.2639,16.5725,22.5573,-57.9924
1.3904,-0.0266,-0.238,16.5954,21.5344,-59.8473
1.3931,-0.0259,-0.2368,16.458,19.9313,-61.4122
1.4014,-0.0225,-0.2485,16.4886,18.4351,-63.374
1.4077,-0.0269,-0.2605,16.5038,18.5496,-64.458
1.4299,-0.0359,-0.2661,16.5267,18.8855,-65.9542
1.4434,-0.041,-0.2493,16.5038,18.7099,-67.2672
1.469,-0.0405,-0.2539,16.5954,18.229,-68.542
1.4927,-0.0544,-0.2517,16.4886,18.0916,-70.1679
1.5254,-0.0635,-0.2593,16.626,18.9084,-71.7939
1.5537,-0.0803,-0.2656,16.5267,19.4046,-74.145
1.5928,-0.0945,-0.26,16.3969,20.2443,-77.4657
1.627,-0.1062,-0.2441,16.3664,20.6183,-80.855
1.6572,-0.1091,-0.2288,16.6794,20.3511,-84.5649
1.6897,-0.124,-0.2187,16.8473,19.8626,-88.8702
1.7297,-0.1321,-0.2256,17.2214,19.0687,-92.7405
1.7681,-0.1367,-0.2073,17.9237,18.0916,-97.0153
1.7761,-0.136,-0.2083,18.1985,17.1221,-101.8168
1.8132,-0.1418,-0.2034,18.3817,16.1603,-106.8244
1.8413,-0.1497,-0.2075,18.8397,15.0,-111.7328
1.8704,-0.1653,-0.2151,18.8321,13.9466,-117.0229
1.9016,-0.179,-0.2173,19.458,12.8321,-122.3053
1.9224,-0.1941,-0.2275,19.2977,11.0153,-127.9542
1.9204,-0.2122,-0.2461,19.0076,9.8397,-133.4886
1.9348,-0.2187,-0.2524,18.4198,8.6489,-139.2901
1.9412,-0.2192,-0.2461,17.9389,6.5267,-145.3359
1.936,-0.2195,-0.2405,17.1298,3.3588,-151.3282
1.9338,-0.2268,-0.2524,16.2137,-0.0916,-157.7939
1.9192,-0.2295,-0.2668,15.2672,-3.1908,-163.8397
1.916,-0.252,-0.2603,13.9847,-5.916,-169.9084
1.9031,-0.2595,-0.2598,12.4656,-8.3969,-175.7557
1.8818,-0.251,-0.2629,10.7328,-11.1603,-181.6412
1.8611,-0.2454,-0.2708,9.1603,-13.7328,-186.6412
1.8579,-0.2427,-0.2627,7.8015,-15.5954,-190.9313
1.8235,-0.2288,-0.2703,6.1221,-17.687,-195.9389
1.7966,-0.2085,-0.2805,4.0916,-19.7634,-199.5649
1.7622,-0.1848,-0.2656,2.8779,-21.8321,-203.1908
