ax,ay,az,gx,gy,gz
1.4158,0.0762,-0.1389,23.6565,14.4046,-52.8244
1.4202,0.0725,-0.1479,24.5954,14.084,-56.229
1.4268,0.0703,-0.1499,25.2595,13.0763,-59.8702
1.4373,0.0791,-0.1523,25.9924,11.5878,-62.9237
1.4395,0.073,-0.1528,26.3664,10.313,-65.5496
1.4377,0.0801,-0.1633,26.5878,8.7252,-68.5802
1.4465,0.0732,-0.1624,26.7481,7.1756,-71.4275
1.4468,0.0745,-0.157,26.6794,5.5191,-73.2519
1.45,0.0715,-0.1599,26.5267,3.9695,-75.5649
1.4446,0.073,-0.1597,26.1908,2.7481,-77.7786
1.4473,0.0747,-0.1665,25.8855,1.2672,-79.5802
1.4485,0.0767,-0.1614,25.5725,-0.0992,-80.8015
1.4578,0.0686,-0.1541,25.3588,-1.1374,-82.687
1.458,0.0686,-0.1592,24.9924,-2.1679,-84.145
1.4709,0.0623,-0.1575,24.9008,-3.0305,-85.4198
1.4822,0.0535,-0.1523,25.1145,-3.7328,-86.5725
1.4905,0.0479,-0.1565,25.313,-4.1756,-88.2901
1.5078,0.0356,-0.1577,25.7023,-4.0382,-90.5343
1.5215,0.0298,-0.1638,26.2214,-3.7405,-91.0
1.5422,0.0195,-0.1606,26.7939,-2.9618,-94.3435
1.5667,0.0127,-0.1643,27.4733,-2.1298,-95.8321
1.5781,0.0078,-0.1606,28.0,-0.8702,-98.1374
1.6089,-0.0142,-0.1714,28.8168,0.458,-102.6718
1.6428,-0.0251,-0.1731,29.3969,1.916,-106.2061
1.6946,-0.0479,-0.1892,30.1908,4.8168,-111.0458
1.7173,-0.0591,-0.1904,30.5496,7.7176,-115.6107
1.7627,-0.0752,-0.1968,30.9847,11.458,-121.0229
1.7957,-0.083,-0.1809,31.5114,14.8397,-126.3817
1.8318,-0.1018,-0.1577,31.7176,17.8092,-133.0458
1.8779,-0.1172,-0.1462,31.9618,19.8702,-140.3282
1.9292,-0.1296,-0.135,32.5954,21.6031,-148.1679
1.9683,-0.1421,-0.1301,33.1756,22.8855,-156.6031
1.9999,-0.146,-0.1165,33.7176,23.3282,-165.4351
1.9999,-0.1497,-0.1106,34.6336,23.2672,-174.5496
1.9999,-0.1426,-0.1133,35.4122,22.6183,-184.8015
1.9999,-0.147,-0.1025,36.1908,22.1603,-195.4046
1.9999,-0.1406,-0.1091,37.3359,21.7176,-206.3206
1.9999,-0.1353,-0.1187,38.4198,21.0,-218.2977
1.9999,-0.1382,-0.1306,39.8015,20.5802,-228.9771
1.9999,-0.146,-0.1235,41.0992,19.6031,-241.1679
1.9999,-0.1575,-0.1311,42.3817,18.7863,-250.1374
1.9999,-0.1687,-0.1372,43.6336,17.9924,-250.1374
1.9999,-0.1633,-0.137,44.7634,17.5954,-250.1374
1.9999,-0.1636,-0.1519,45.458,17.1603,-250.1374
1.9999,-0.1484,-0.166,46.1298,16.9389,-250.1374
1.9785,-0.1282,-0.1721,46.8015,16.542,-250.1374
1.9492,-0.1172,-0.1885,46.8931,16.1145,-250.1374
1.9233,-0.1042,-0.208,47.0916,15.9847,-250.1374
1.8884,-0.0835,-0.1997,46.626,15.7099,-250.1374
1.8499,-0.0696,-0.1885,46.3206,14.8473,-250.1374
1.8347,-0.063,-0.1829,45.4351,13.5573,-250.1374
1.8049,-0.0444,-0.178,44.9389,11.6947,-250.1374
1.7817,-0.0386,-0.1526,43.9542,9.3664,-250.1374
1.7383,-0.0327,-0.1365,43.2672,5.9389,-250.1374
1.6953,-0.0149,-0.1196,42.5649,2.0916,-250.1374
1.667,-0.0012,-0.1033,41.9695,-0.7863,-250.1374
1.6279,0.0183,-0.095,41.5802,-3.6489,-250.1374
1.5876,0.0308,-0.0767,41.2824,-6.771,-250.1374
1.5645,0.052,-0.0591,40.9237,-9.9313,-250.1374
1.5454,0.0571,-0.0488,41.229,-13.2672,-250.1374
1.51,0.073,-0.0278,41.313,-16.8397,-250.1374
1.4727,0.0881,-0.01,41.6641,-21.0458,-250.1374
1.4343,0.0967,0.001,42.3359,-25.5802,-250.1374
1.3977,0.103,0.0032,43.3359,-29.8168,-250.1374
1.3618,0.1187,0.0051,44.0229,-33.8473,-250.1374
1.3179,0.1326,0.0093,45.0229,-37.626,-250.1374
