ax,ay,az,gx,gy,gz
-0.2739,-0.2383,0.356,3.6565,-19.3817,160.9466
-0.2703,-0.2568,0.3625,8.5115,-22.6565,166.916
-0.2539,-0.2756,0.3584,13.4962,-26.3817,173.7328
-0.2324,-0.2915,0.3589,18.6183,-30.3893,180.7023
-0.2,-0.3169,0.3501,23.9237,-34.4504,187.6031
-0.1721,-0.3359,0.3406,29.5496,-38.6947,194.7328
-0.1313,-0.3589,0.3181,35.1145,-42.7099,201.7328
-0.1028,-0.3645,0.2939,40.5496,-46.3664,208.687
-0.0566,-0.3845,0.2661,45.9008,-49.7328,215.5496
-0.0017,-0.406,0.2329,51.3664,-52.8931,222.374
0.0581,-0.4182,0.2051,56.3435,-55.7939,228.7557
0.135,-0.4282,0.155,60.9771,-58.3588,235.0687
0.2209,-0.4438,0.0937,65.3817,-60.0458,241.1985
0.304,-0.4421,0.0237,69.4962,-60.4733,247.4275
0.3962,-0.4495,-0.0281,73.3359,-60.2137,250.1298
0.5085,-0.46,-0.0837,76.6336,-58.4046,250.1298
0.5486,-0.4678,-0.1138,79.2901,-55.7481,250.1298
0.6619,-0.4714,-0.1631,81.7328,-52.1374,250.1298
0.7678,-0.4768,-0.2351,83.771,-46.8397,250.1298
0.874,-0.4902,-0.2883,84.916,-40.4733,250.1298
0.9895,-0.5056,-0.3369,85.8626,-33.2061,250.1298
1.0854,-0.5305,-0.3823,86.4657,-25.8092,250.1298
1.186,-0.5593,-0.4421,86.7863,-17.8244,250.1298
1.2893,-0.5786,-0.4885,87.0076,-9.4046,250.1298
1.4014,-0.585,-0.5269,86.9389,-0.8931,250.1298
1.4487,-0.5937,-0.552,86.687,8.3206,250.1298
1.5251,-0.6064,-0.5559,86.229,16.9313,250.1298
1.6162,-0.6104,-0.5925,85.5343,26.3664,250.1298
1.7048,-0.6338,-0.5798,84.9389,33.542,250.1298
1.7634,-0.6443,-0.5771,84.1069,39.6794,250.1298
1.8428,-0.6611,-0.5837,83.1679,46.1603,250.1298
1.9155,-0.6702,-0.6165,82.0076,53.626,250.1298
1.9658,-0.6814,-0.6326,80.2595,61.4046,250.1298
1.9944,-0.6812,-0.6345,78.916,67.9313,250.1298
1.9999,-0.6887,-0.624,77.0687,72.8626,250.1298
1.9999,-0.6833,-0.6257,75.084,76.8779,250.1298
1.9999,-0.6853,-0.6121,73.0763,79.0153,250.1298
1.9999,-0.6746,-0.6013,70.229,79.3053,250.1298
1.9999,-0.6733,-0.5947,67.1908,78.687,248.626
1.9999,-0.6616,-0.5825,64.1603,77.2214,242.8168
1.9999,-0.6423,-0.5713,60.7481,75.3359,236.2061
1.9999,-0.645,-0.5752,57.374,73.1221,229.3359
1.9999,-0.6592,-0.5759,53.5496,70.1908,221.1756
1.9999,-0.6685,-0.5889,50.2595,67.8168,213.1908
1.9999,-0.6738,-0.5933,46.5649,65.8473,205.542
1.9999,-0.6758,-0.5937,43.1374,63.6947,197.9542
1.9999,-0.6716,-0.574,39.229,61.1985,190.6336
1.9999,-0.6582,-0.5591,34.8702,58.2901,183.7023
1.9999,-0.637,-0.552,30.6489,54.687,177.3893
1.9999,-0.6348,-0.5383,26.5954,50.9237,171.6107
1.9999,-0.6233,-0.5088,22.0611,46.145,166.0382
1.9999,-0.6121,-0.4878,18.0,41.4656,161.1298
1.9999,-0.6038,-0.4648,14.0458,36.3817,156.4351
1.9999,-0.603,-0.4512,10.3206,31.9237,152.2901
1.9999,-0.6042,-0.4307,6.2748,27.2748,147.2748
1.9999,-0.6128,-0.4209,3.1985,23.8626,143.3817
1.9999,-0.6287,-0.4072,1.0229,21.2443,139.6107
1.9744,-0.6377,-0.3923,-0.916,19.145,135.855
1.9402,-0.6494,-0.3748,-2.4275,17.0534,131.9924
1.9116,-0.6558,-0.3408,-3.6412,14.0382,128.3435
1.8767,-0.6543,-0.3027,-4.5725,10.687,125.0153
1.8545,-0.6599,-0.29,-5.7405,6.5649,122.1069
1.8323,-0.6577,-0.2683,-6.4427,2.084,119.8092
1.8142,-0.6589,-0.2454,-7.4733,-1.9542,117.8397
1.7996,-0.6567,-0.2258,-8.458,-5.8168,116.5267
1.7949,-0.6541,-0.228,-9.542,-8.9542,115.5802
1.7935,-0.6587,-0.2341,-10.542,-11.0076,115.0763
1.7988,-0.6714,-0.2234,-11.4733,-12.0458,115.084
1.8157,-0.6802,-0.2412,-12.2366,-12.0458,115.084
1.8328,-0.6931,-0.2456,-12.8168,-10.771,115.458
1.8369,-0.7014,-0.2529,-13.1908,-7.8397,115.7099
1.8442,-0.7148,-0.2437,-13.1145,-4.2748,115.9084
1.8584,-0.7256,-0.2371,-12.9466,0.229,115.7786
1.8757,-0.7363,-0.2114,-12.2443,5.4275,115.9542
1.8967,-0.7495,-0.175,-11.0992,10.145,115.3282
1.9016,-0.7686,-0.1521,-9.5725,14.855,114.4809
1.9224,-0.7778,-0.1426,-7.5496,20.0763,113.687
1.9351,-0.791,-0.1113,-5.145,24.8397,112.2748
1.9485,-0.791,-0.0933,-2.3817,29.7405,110.9542
1.96,-0.7981,-0.0972,0.8092,34.8397,109.0763
1.9775,-0.7969,-0.0781,4.5725,40.1832,106.9389
1.9768,-0.8018,-0.063,8.4351,45.4885,104.1527
1.9839,-0.7969,-0.0581,12.4046,51.1527,101.3359
1.9778,-0.7966,-0.041,16.374,56.6336,98.9466
1.9692,-0.7815,-0.0273,20.7328,61.9313,95.7099
1.9661,-0.7849,-0.0044,24.6412,66.5191,92.6794
1.96,-0.7864,0.0066,28.7405,69.9771,89.7176
1.9526,-0.7878,0.0127,32.4275,72.6412,86.3206
1.9346,-0.7888,0.0176,35.9771,75.084,82.7863
