ax,ay,az,gx,gy,gz
1.4456,-0.0386,-0.0928,0.9695,-13.0534,-9.9313
1.4795,-0.053,-0.0637,-0.2977,-17.2824,-12.0763
1.5249,-0.0703,-0.0557,-1.5344,-22.084,-14.7099
1.5776,-0.0967,-0.0383,-2.6336,-27.3893,-18.4198
1.6326,-0.1255,-0.0312,-3.6489,-32.9618,-22.5802
1.6926,-0.1409,-0.009,-4.5954,-39.1069,-27.6565
1.7439,-0.1772,-0.0342,-5.8321,-44.9542,-33.3206
1.8149,-0.219,-0.0637,-7.2061,-49.855,-38.8473
1.8254,-0.2227,-0.0374,-9.0076,-56.145,-45.1527
1.9272,-0.1853,-0.0071,-11.3435,-64.8473,-53.084
1.9714,-0.2021,0.0,-12.9389,-72.7176,-60.8168
1.9999,-0.2224,-0.0029,-14.4351,-82.374,-68.5649
1.9999,-0.239,0.0081,-16.2595,-92.0534,-76.5496
1.9999,-0.2712,-0.0063,-18.2061,-99.5573,-85.0763
1.9999,-0.2776,-0.0217,-20.5802,-106.0153,-92.8626
1.9999,-0.2981,-0.0234,-23.0382,-113.8855,-101.8321
1.9999,-0.3142,-0.0361,-26.313,-120.4504,-110.9695
1.9999,-0.3247,-0.0684,-29.3588,-125.542,-120.1145
1.9999,-0.3206,-0.0791,-32.313,-129.2519,-129.916
1.9999,-0.3198,-0.095,-35.0,-131.4046,-140.3817
1.9999,-0.3179,-0.0879,-37.9695,-132.4275,-151.1069
1.9999,-0.3215,-0.0923,-40.5649,-132.5878,-162.4962
1.9999,-0.342,-0.0911,-43.4351,-131.1908,-174.5573
1.9999,-0.3628,-0.0745,-46.0458,-128.9542,-186.4809
1.9999,-0.3738,-0.0767,-48.2519,-125.458,-199.0305
1.9999,-0.386,-0.0674,-49.8931,-121.2214,-212.0992
1.9999,-0.4041,-0.0413,-50.7634,-115.3282,-225.2214
1.9999,-0.4058,-0.0237,-51.3893,-108.6565,-239.0916
1.9999,-0.4094,0.0012,-51.4504,-102.1908,-250.1374
1.9999,-0.4236,0.0444,-50.2824,-96.0687,-250.1374
1.9999,-0.4348,0.075,-48.9618,-89.8015,-250.1374
1.9999,-0.4514,0.1045,-47.084,-83.2824,-250.1374
1.9999,-0.449,0.1338,-44.5115,-78.5573,-250.1374
1.9999,-0.4556,0.1714,-41.3893,-74.7176,-250.1374
1.9999,-0.4585,0.1826,-38.145,-71.1298,-250.1374
1.9999,-0.4727,0.2026,-34.5954,-68.1145,-250.1374
1.9999,-0.4785,0.2112,-31.1069,-65.8244,-250.1374
1.9999,-0.4858,0.2236,-27.313,-63.374,-250.1374
1.9999,-0.4993,0.2319,-24.2672,-61.7481,-250.1374
1.9999,-0.5071,0.2146,-21.0382,-60.3053,-250.1374
1.9999,-0.5222,0.208,-18.5496,-59.0534,-250.1374
1.9999,-0.5366,0.1934,-16.3435,-58.0229,-250.1374
1.9999,-0.5386,0.1746,-14.3893,-56.4046,-250.1374
1.9999,-0.542,0.1855,-12.8397,-55.3435,-250.1374
1.9999,-0.5535,0.1682,-11.4504,-55.313,-250.1374
1.9999,-0.5535,0.1641,-10.1908,-55.6412,-250.1374
1.9999,-0.5713,0.1326,-8.6947,-55.2443,-250.1374
1.9999,-0.5908,0.0862,-7.8397,-54.3282,-250.1374
1.9999,-0.605,0.0608,-7.0763,-53.8015,-250.1374
1.9999,-0.6108,0.0046,-6.5649,-52.5191,-250.1374
1.9999,-0.614,-0.0439,-6.9771,-50.6031,-250.1374
1.9999,-0.6189,-0.0693,-8.1908,-48.0687,-250.1374
1.9999,-0.6096,-0.092,-10.2443,-44.6794,-250.1374
1.9999,-0.6077,-0.0879,-12.687,-41.1298,-250.1374
1.9999,-0.6011,-0.0879,-16.7099,-37.5878,-250.1374
1.9999,-0.615,-0.0662,-20.1679,-36.0763,-250.1374
1.9999,-0.6204,-0.0305,-24.0458,-35.4809,-250.1374
1.9999,-0.6238,0.0117,-27.6489,-36.6412,-250.1374
1.9999,-0.6416,0.0439,-31.1603,-38.7557,-250.1374
1.9999,-0.6614,0.0781,-33.8397,-41.084,-250.1374
1.9999,-0.6838,0.1023,-36.0611,-43.4046,-250.1374
1.9999,-0.6799,0.1187,-37.4656,-45.9924,-250.1374
1.9849,-0.6619,0.157,-38.0,-51.8168,-250.1374
1.937,-0.7207,0.1682,-37.9771,-57.4122,-250.1374
1.9099,-0.7571,0.175,-38.1145,-62.0382,-250.1374
1.8694,-0.7661,0.1868,-38.4046,-63.9542,-250.1374
1.8369,-0.7673,0.2053,-38.313,-63.0687,-250.1374
1.7847,-0.7698,0.2295,-38.1603,-60.2824,-250.1374
1.7258,-0.7551,0.2336,-37.2443,-54.7786,-250.1374
1.6528,-0.7522,0.2197,-35.6947,-46.6336,-250.1374
1.5833,-0.749,0.2332,-33.5038,-38.458,-250.1374
1.498,-0.731,0.2368,-30.5496,-30.1679,-250.1374
1.4146,-0.7549,0.2065,-26.8931,-20.0611,-250.1374
1.3135,-0.7556,0.1624,-22.855,-9.145,-250.1374
1.2622,-0.7556,0.1609,-18.3817,2.687,-250.1374
1.1489,-0.7627,0.1309,-13.2519,14.1603,-250.1374
1.0442,-0.7581,0.0803,-7.0229,25.2214,-250.1374
0.9392,-0.7546,0.0378,-0.0611,35.916,-250.1374
0.8213,-0.741,0.0144,7.0153,45.5267,-250.1374
0.7046,-0.7083,-0.0034,14.3206,54.0305,-250.1374
0.5945,-0.6611,-0.0337,21.9389,61.4809,-250.1374
0.4812,-0.6138,-0.0632,29.1679,68.0763,-250.1374
0.426,-0.5918,-0.0786,36.3817,74.2214,-250.1374
0.3066,-0.5398,-0.1003,43.2519,81.3817,-250.1374
0.1133,-0.5295,-0.0977,49.626,86.9084,-250.1374
0.0508,-0.4739,-0.1101,55.626,91.5267,-250.1374
-0.0259,-0.4373,-0.1462,61.2595,95.9542,-250.1374
-0.1304,-0.386,-0.1538,66.8321,99.6947,-250.1374
-0.2319,-0.3188,-0.1389,72.2595,101.4275,-250.1374
-0.332,-0.2634,-0.1406,77.1374,102.4657,-250.1374
-0.3416,-0.2297,-0.2461,81.3511,102.8779,-250.1374
-0.4539,-0.1516,-0.2351,85.8702,102.6794,-250.1374
-0.5591,-0.0842,-0.2266,89.7481,101.7634,-250.1374
-0.6746,-0.0479,-0.2273,93.7557,99.7405,-250.1374
-0.7786,0.01,-0.2185,97.2595,96.4809,-250.1374
-0.875,0.052,-0.208,100.5649,92.7557,-250.1374
-0.9434,0.0872,-0.2021,102.9466,88.5115,-250.1374
-1.0154,0.1318,-0.2195,104.229,85.5725,-250.1374
-1.0933,0.1719,-0.2266,104.9847,82.8397,-250.1374
-1.0654,0.2009,-0.3315,105.2595,80.313,-250.1374
-1.1204,0.2278,-0.3518,105.5191,77.3893,-250.1374
-1.1946,0.2515,-0.3694,105.6718,73.8931,-250.1374
-1.2432,0.2615,-0.3752,105.9008,68.5725,-250.1374
-1.2832,0.269,-0.3772,106.2824,61.2901,-250.1374
-1.3411,0.303,-0.3496,106.2366,52.0229,-250.1374
-1.3916,0.3047,-0.3215,106.1374,41.2748,-250.1374
-1.4355,0.3235,-0.3088,106.1374,27.6183,-250.1374
-1.4324,0.3245,-0.3396,105.9389,14.5038,-250.1374
-1.4619,0.3359,-0.3599,105.7481,-2.3969,-250.1374
-1.4905,0.3516,-0.3618,105.6183,-18.5802,-250.1374
-1.512,0.3718,-0.3511,105.2443,-35.6031,-250.1374
-1.5251,0.3916,-0.3467,104.6412,-52.2137,-250.1374
-1.5313,0.436,-0.3391,103.8779,-68.229,-250.1374
-1.5386,0.4573,-0.3269,102.9313,-83.9847,-250.1374
-1.5359,0.4792,-0.3208,101.6565,-97.4275,-250.1374
-1.5315,0.4983,-0.3252,100.2672,-111.458,-250.1374
-1.5142,0.5066,-0.3396,98.7863,-123.4427,-246.0534
-1.4922,0.5725,-0.3369,96.9618,-135.2977,-229.2824
-1.4685,0.5967,-0.3489,95.4504,-143.4198,-214.8855
-1.4292,0.6084,-0.395,93.6947,-148.084,-202.9466
-1.3967,0.634,-0.4209,92.0076,-151.7176,-189.2061
-1.356,0.655,-0.4236,89.8855,-152.9847,-176.916
-1.3091,0.6638,-0.4421,87.9084,-152.145,-164.9084
-1.2727,0.6746,-0.4541,85.7023,-149.2214,-153.084
-1.2185,0.6829,-0.4656,83.4504,-145.1298,-141.542
-1.1719,0.6814,-0.4888,81.1832,-139.5878,-130.3359
-1.1208,0.6726,-0.499,78.8015,-133.1832,-119.0153
-1.0667,0.665,-0.5371,76.4962,-126.7557,-108.1374
-1.0217,0.6626,-0.5693,74.0458,-119.3053,-97.3588
-0.9604,0.6572,-0.6079,71.6107,-111.2214,-87.0992
-0.8997,0.6401,-0.6494,68.9466,-102.5038,-76.8931
-0.8403,0.6323,-0.6753,66.313,-91.7252,-66.9237
-0.7893,0.6201,-0.707,63.4809,-83.3511,-57.1985
-0.7407,0.6035,-0.7336,60.4122,-73.5191,-48.0763
-0.6877,0.5959,-0.762,57.1221,-63.5725,-39.3206
-0.6514,0.5864,-0.7664,53.8626,-54.5878,-31.2748
-0.6355,0.5818,-0.7654,50.3435,-46.2824,-23.7099
-0.5991,0.5769,-0.7761,46.7405,-38.3664,-16.9924
-0.574,0.5708,-0.7966,43.374,-30.7405,-11.1527
-0.5471,0.5686,-0.8,39.7023,-23.5344,-6.0534
-0.5188,0.5686,-0.8079,35.7863,-16.5954,-1.7328
-0.5103,0.5691,-0.7996,31.8626,-10.7252,1.542
-0.4893,0.5686,-0.793,28.0,-5.4962,4.4733
-0.4854,0.5625,-0.7681,24.0305,-1.2595,6.1298
-0.4927,0.5659,-0.7549,19.9008,1.9313,7.145
-0.4746,0.5466,-0.7363,16.0763,4.3511,7.4351
-0.4683,0.5454,-0.7354,11.9847,5.7252,6.7786
-0.4512,0.5339,-0.7263,8.1603,6.0992,5.542
-0.4519,0.5171,-0.7187,4.458,6.084,3.8855
-0.4424,0.5061,-0.7073,0.9084,5.7863,1.6641
-0.4387,0.4993,-0.7041,-2.8015,4.8473,-1.2824
-0.4348,0.499,-0.7026,-6.1069,3.5038,-4.6412
-0.4329,0.4856,-0.6829,-9.3053,1.8473,-8.3359
-0.449,0.4875,-0.6482,-12.5649,-0.9924,-12.6336
-0.4556,0.4849,-0.6384,-15.542,-4.1908,-16.8626
-0.458,0.4868,-0.6238,-18.313,-6.5038,-21.4275
-0.4587,0.4941,-0.6123,-20.6489,-8.4427,-25.9695
-0.4692,0.5088,-0.6016,-22.7176,-10.5038,-30.5191
-0.48,0.522,-0.5684,-24.5573,-12.5878,-34.8779
-0.4846,0.5305,-0.5454,-26.3817,-14.7939,-38.8855
-0.4902,0.5403,-0.5264,-27.5114,-16.9695,-42.6336
-0.5049,0.5415,-0.5127,-28.7176,-19.229,-45.6031
-0.5149,0.5491,-0.4927,-29.3435,-21.3282,-47.7176
-0.5383,0.5386,-0.478,-29.771,-23.0,-49.9389
-0.5605,0.5371,-0.4575,-30.3359,-25.1527,-51.2137
-0.5781,0.5229,-0.4438,-30.6107,-26.6794,-51.8168
-0.5925,0.5068,-0.4392,-30.5344,-27.3664,-51.9771
-0.6204,0.488,-0.4487,-30.2901,-28.2214,-51.7634
-0.634,0.4824,-0.4409,-29.8397,-28.8855,-50.7328
-0.6406,0.4753,-0.4473,-29.313,-29.3053,-49.458
-0.666,0.4731,-0.4355,-28.3206,-29.5954,-47.4656
-0.6882,0.481,-0.4248,-27.0763,-29.7634,-44.5573
-0.7085,0.4834,-0.436,-25.9618,-29.542,-40.8473
-0.7185,0.4939,-0.4316,-24.3893,-28.8244,-37.2366
-0.7366,0.5115,-0.4438,-22.9618,-27.4427,-33.0229
-0.7446,0.5205,-0.4495,-21.4351,-25.5573,-28.1069
-0.7593,0.5457,-0.4614,-19.9771,-23.3053,-22.8626
-0.7776,0.5671,-0.4734,-18.4351,-20.5114,-17.1527
-0.7903,0.5779,-0.4856,-17.4275,-16.9313,-10.8626
-0.7983,0.593,-0.4944,-16.2672,-13.6565,-4.6794
-0.813,0.6113,-0.5073,-15.4733,-10.3893,2.2977
-0.8213,0.6179,-0.5029,-14.9618,-6.542,9.0458
-0.8318,0.6328,-0.511,-14.8855,-2.6336,16.4198
-0.8501,0.6458,-0.5151,-15.1374,0.9847,23.7634
-0.8579,0.6577,-0.5151,-15.8015,5.3588,31.1298
-0.8767,0.6648,-0.5261,-16.7405,9.7786,39.0534
-0.884,0.6746,-0.5261,-18.2214,13.8473,46.7023
-0.8899,0.6729,-0.5342,-19.5267,18.1069,54.5191
-0.9038,0.6736,-0.5425,-21.0153,21.7634,62.2977
-0.9114,0.6868,-0.5386,-22.7863,25.2061,69.4427
-0.9202,0.6819,-0.542,-24.6489,28.7405,77.6031
-0.9248,0.678,-0.532,-26.6947,31.4886,85.374
-0.9307,0.6719,-0.5403,-28.9847,33.7863,93.0153
-0.9331,0.6697,-0.5261,-31.1603,35.4198,100.8015
-0.9373,0.6689,-0.509,-33.687,35.7328,108.374
-0.9348,0.6541,-0.4839,-36.0305,35.0992,115.687
-0.9353,0.6514,-0.4807,-38.2672,34.0534,122.5573
-0.9355,0.6499,-0.4707,-40.0763,32.1756,128.7939
-0.9324,0.6423,-0.4597,-42.0305,30.0076,135.7481
-0.9263,0.6279,-0.4524,-43.4198,27.5344,141.8626
-0.9226,0.6282,-0.4407,-45.0382,25.0,147.5954
-0.9136,0.6155,-0.4226,-46.2519,21.8855,153.1527
-0.9136,0.6013,-0.429,-47.3664,18.9542,158.6183
-0.9114,0.5928,-0.415,-48.1832,16.0305,163.8931
-0.9138,0.573,-0.3958,-49.1832,12.9924,168.9389
