ax,ay,az,gx,gy,gz
-0.9104,0.6536,-0.4202,-46.8702,35.3206,146.5267
-0.908,0.6472,-0.4175,-47.8855,34.5496,153.9847
-0.8965,0.6399,-0.4116,-48.9084,33.5878,160.9389
-0.8853,0.6328,-0.3958,-49.626,31.855,168.3206
-0.8689,0.6101,-0.3865,-50.3588,29.5114,175.2595
-0.8428,0.5989,-0.3701,-51.1832,27.0076,182.8015
-0.8269,0.5842,-0.3679,-51.771,24.458,189.4275
-0.8027,0.5613,-0.356,-52.3282,21.6794,196.1298
-0.7705,0.5515,-0.3572,-52.9618,18.8092,202.458
-0.7373,0.5413,-0.3481,-53.3435,15.7481,208.3969
-0.7268,0.5413,-0.3494,-53.687,12.458,214.2137
-0.6902,0.5349,-0.3401,-54.0534,9.1221,219.2748
-0.6514,0.5305,-0.3413,-54.4275,5.8626,224.0916
-0.6169,0.5293,-0.3293,-54.5344,2.5573,228.6031
-0.5857,0.5276,-0.3242,-54.9313,-0.542,232.3664
-0.5461,0.5317,-0.3345,-55.084,-3.2977,235.8626
-0.5168,0.5271,-0.3315,-55.2748,-5.9084,239.0382
-0.48,0.5244,-0.3215,-55.458,-8.5496,241.4427
-0.4722,0.5168,-0.3279,-55.8855,-10.4656,243.4733
-0.4438,0.5173,-0.3228,-56.0611,-12.0611,245.2519
-0.4209,0.5046,-0.3306,-56.3588,-13.2519,246.4962
-0.3916,0.4995,-0.3406,-56.7863,-13.8168,247.3053
-0.3679,0.4946,-0.3486,-57.1908,-14.2519,248.1069
-0.3489,0.4929,-0.3357,-57.9389,-14.4656,248.9542
-0.3206,0.5,-0.342,-58.2977,-14.2443,249.7634
-0.3057,0.4998,-0.3462,-59.1527,-13.5344,250.1298
-0.2988,0.4946,-0.3467,-60.229,-12.542,250.1298
-0.2839,0.4976,-0.3606,-61.3817,-10.0458,250.1298
-0.2651,0.4951,-0.3506,-62.8779,-6.8702,250.1298
-0.2595,0.4927,-0.3625,-64.3053,-3.0687,250.1298
-0.2595,0.4788,-0.3591,-66.3359,1.6641,250.1298
-0.2537,0.4673,-0.3564,-68.1069,6.2672,250.1298
-0.2703,0.4463,-0.3364,-70.1527,11.5954,250.1298
-0.2822,0.4338,-0.3279,-72.4351,16.6641,250.1298
-0.2864,0.4263,-0.3284,-74.5267,21.4886,250.1298
-0.2966,0.4165,-0.3113,-76.6107,26.9237,250.1298
-0.3174,0.4067,-0.2886,-78.6183,31.6412,250.1298
-0.334,0.3872,-0.2739,-80.5115,36.1145,250.1298
-0.354,0.376,-0.2312,-82.6412,40.2901,250.1298
-0.374,0.3555,-0.1965,-84.542,44.1603,250.1298
-0.3894,0.3374,-0.1658,-86.2901,47.8168,250.1298
-0.4121,0.3181,-0.1284,-87.8931,51.1298,250.1298
-0.4126,0.3054,-0.1174,-89.1679,53.8626,250.1298
-0.4324,0.2791,-0.0764,-90.542,56.626,250.1298
-0.4355,0.2556,-0.0359,-91.3511,58.3282,250.1298
-0.4419,0.2312,0.0002,-92.0,59.6183,250.1298
-0.4521,0.2014,0.0547,-92.1298,60.8855,250.1298
-0.4475,0.1731,0.0928,-91.5649,61.2214,250.1298
-0.4412,0.1477,0.1372,-90.6947,60.771,250.1298
-0.4307,0.1191,0.1865,-89.2519,59.5725,250.1298
-0.4128,0.0889,0.2139,-87.6641,57.3588,250.1298
-0.3992,0.0613,0.2612,-85.3206,54.5649,250.1298
-0.3794,0.0408,0.3083,-82.626,50.4275,250.1298
-0.3457,0.0237,0.3469,-79.626,44.771,250.1298
-0.3147,-0.0032,0.3796,-76.0763,37.9084,250.1298
-0.2944,-0.0256,0.3884,-72.5038,30.5725,250.1298
-0.2534,-0.0583,0.4221,-68.1985,22.8779,250.1298
-0.208,-0.0862,0.4492,-63.0382,14.5649,250.1298
-0.1562,-0.1162,0.4663,-57.4046,4.0992,250.1298
-0.0955,-0.1423,0.4939,-51.7863,-6.7786,250.1298
-0.0337,-0.1746,0.5247,-45.8015,-19.0,250.1298
0.0427,-0.2002,0.5386,-39.5344,-32.4122,250.1298
0.1067,-0.2422,0.5339,-33.0153,-46.4504,250.1298
0.1494,-0.2578,0.5403,-26.6794,-60.1985,250.1298
0.22,-0.2876,0.5073,-19.0534,-75.6718,250.1298
0.2939,-0.3093,0.4753,-11.6565,-88.7405,250.1298
0.3704,-0.3384,0.4358,-4.2977,-100.9466,250.1298
0.4482,-0.3572,0.3955,3.0382,-113.9618,250.1298
0.5415,-0.3848,0.3406,10.2672,-124.1527,250.1298
0.6326,-0.4097,0.2898,17.1603,-133.3053,250.1298
0.7432,-0.4309,0.2253,23.4198,-141.4657,250.1298
0.8474,-0.4541,0.1423,29.458,-148.4962,250.1298
0.907,-0.4561,0.0967,35.1145,-153.916,250.1298
