ax,ay,az,gx,gy,gz
1.4197,0.0007,-0.0908,0.7481,-19.1908,-9.3435
1.4395,-0.0054,-0.0884,0.374,-20.6794,-10.3282
1.4707,-0.0032,-0.0903,0.1985,-21.8397,-11.145
1.501,-0.0115,-0.0911,-0.2519,-22.8626,-12.4656
1.5327,-0.0256,-0.0786,-0.2672,-23.9313,-13.313
1.5427,-0.0217,-0.074,-0.2977,-24.8168,-14.6031
1.5771,-0.0244,-0.075,-0.4885,-25.4962,-16.0687
1.6108,-0.0291,-0.083,-0.0611,-26.0763,-17.8015
1.6487,-0.0408,-0.0728,0.1832,-26.8779,-19.5267
1.6907,-0.0537,-0.0784,0.4351,-27.7252,-21.8779
1.7297,-0.0593,-0.0796,1.0305,-28.4198,-24.229
1.7803,-0.0627,-0.0916,1.2595,-29.542,-26.7481
1.8181,-0.0676,-0.0981,1.7863,-30.687,-29.2137
1.8594,-0.0645,-0.1028,1.8702,-31.5954,-32.3893
1.9067,-0.0645,-0.1084,1.9542,-32.7481,-35.9237
1.9424,-0.0691,-0.1191,1.8015,-33.3969,-39.9924
1.9727,-0.073,-0.1228,1.2672,-33.6336,-44.7557
1.9999,-0.0784,-0.1143,0.8092,-33.7023,-49.9924
1.9999,-0.0757,-0.1062,0.1756,-35.4122,-55.1221
1.9999,-0.0784,-0.1042,-0.1374,-37.6412,-60.7023
1.9999,-0.0747,-0.0732,-1.145,-40.1679,-66.6641
1.9999,-0.0649,-0.0994,-2.0687,-43.0305,-72.9237
1.9999,-0.0586,-0.0945,-3.2137,-45.1145,-79.8321
1.9999,-0.0654,-0.1069,-4.7176,-46.0687,-87.5191
1.9999,-0.072,-0.1174,-6.1527,-46.5802,-94.3588
1.9999,-0.0933,-0.1067,-7.7328,-47.2137,-103.0
1.9999,-0.0955,-0.0974,-9.313,-48.1298,-111.0
1.9999,-0.0986,-0.0881,-10.9847,-49.4351,-118.9924
1.9999,-0.1008,-0.0645,-12.4351,-51.2824,-127.0992
1.9999,-0.0923,-0.0486,-13.6565,-53.5649,-135.0153
1.9999,-0.0981,-0.0195,-14.9924,-56.5573,-142.4809
1.9999,-0.1045,0.0083,-16.4046,-60.3664,-150.2519
1.9999,-0.1155,0.0283,-17.3969,-63.4122,-157.5267
1.9999,-0.1306,0.0386,-18.2061,-66.8779,-164.4046
1.9999,-0.1382,0.0432,-18.7099,-69.5878,-170.7023
1.9999,-0.1514,0.0403,-19.0076,-72.8626,-177.7481
1.9999,-0.166,0.0437,-19.3893,-76.084,-183.9695
1.9999,-0.1729,0.0383,-19.0,-79.1145,-189.9618
1.9999,-0.1785,0.0603,-18.8168,-82.0916,-195.6947
1.9999,-0.1848,0.0298,-18.5038,-83.6031,-201.9924
1.9999,-0.189,0.0256,-18.1679,-84.4504,-208.3435
1.9999,-0.1914,0.0281,-17.4962,-84.458,-214.8092
1.9999,-0.187,0.0164,-17.0534,-83.5115,-222.1145
1.9999,-0.1912,0.0298,-16.7481,-82.5802,-228.7405
1.9999,-0.187,0.0229,-16.1679,-81.3053,-236.3893
1.9999,-0.187,0.0339,-15.6183,-80.3282,-243.7481
1.9999,-0.1919,0.0381,-14.9237,-79.3511,-250.1374
1.9999,-0.1982,0.0198,-14.5573,-77.687,-250.1374
1.9999,-0.1907,0.0322,-13.9618,-76.0916,-250.1374
1.9999,-0.1907,0.042,-13.0992,-74.8397,-250.1374
1.9999,-0.1921,0.042,-12.145,-73.542,-250.1374
1.9999,-0.2014,0.0471,-11.3053,-71.9542,-250.1374
1.9999,-0.196,0.0544,-10.6107,-69.8473,-250.1374
1.9999,-0.2092,0.0493,-9.4122,-67.0916,-250.1374
1.9999,-0.2222,0.0471,-7.9924,-63.5115,-250.1374
1.9999,-0.2202,0.0398,-6.5496,-59.4198,-250.1374
1.9999,-0.2275,0.0303,-4.855,-54.7481,-250.1374
1.9999,-0.2383,0.0239,-2.8092,-49.7557,-250.1374
1.9999,-0.2463,0.0344,-0.7557,-45.084,-250.1374
1.9946,-0.2639,0.0244,1.4275,-40.3969,-250.1374
1.9751,-0.261,0.0278,3.8244,-35.7099,-250.1374
1.9292,-0.2603,0.0095,6.2214,-31.0534,-250.1374
1.8811,-0.262,0.0186,8.9389,-26.5649,-250.1374
1.8281,-0.2593,0.02,11.7176,-21.1603,-250.1374
1.7656,-0.2603,0.0129,14.3817,-16.1985,-250.1374
1.7019,-0.2605,0.0081,16.7481,-11.8931,-250.1374
1.6367,-0.2563,0.0251,19.2061,-7.7252,-250.1374
1.5662,-0.25,0.0129,21.313,-3.7939,-250.1374
1.4941,-0.2405,0.0115,23.5496,-0.1527,-250.1374
1.4233,-0.2241,0.0125,25.9695,3.3435,-250.1374
1.3586,-0.2131,0.0195,28.313,6.5802,-250.1374
1.3013,-0.197,0.0166,30.4427,9.5954,-250.1374
1.2534,-0.1914,0.0305,32.7405,12.458,-250.1374
1.1875,-0.1697,-0.0007,35.1527,15.9771,-250.1374
1.1221,-0.1736,-0.0117,37.3511,18.7557,-250.1374
1.0657,-0.1619,-0.0115,39.3969,20.4656,-250.1374
1.0051,-0.1497,-0.0249,41.0763,21.7176,-250.1374
0.9604,-0.1335,-0.033,42.7405,22.5802,-250.1374
0.928,-0.1189,-0.0596,44.0153,22.4504,-250.1374
0.8948,-0.1021,-0.0615,44.8626,22.2137,-250.1374
0.8638,-0.0688,-0.0737,45.3435,20.9542,-250.1374
0.8647,-0.0547,-0.083,45.5878,19.229,-250.1374
0.8315,-0.0364,-0.0845,45.3588,16.7634,-250.1374
0.8171,-0.0229,-0.1104,44.8168,14.5191,-250.1374
0.8035,0.0051,-0.1042,44.0382,12.0611,-250.1374
0.7896,0.0249,-0.1213,43.0534,10.2137,-250.1374
0.7666,0.0547,-0.1226,41.687,8.1756,-250.1374
0.762,0.0754,-0.1208,40.2214,5.8015,-250.1374
0.7378,0.0818,-0.1238,38.7786,3.1908,-250.1374
0.7373,0.0864,-0.134,37.1527,0.4885,-250.1374
0.7219,0.0906,-0.1128,35.4885,-3.2595,-250.1374
0.6995,0.0837,-0.1113,33.7405,-7.7634,-250.1374
0.6809,0.0845,-0.0854,31.8015,-13.1756,-250.1374
0.6694,0.0881,-0.0579,29.8092,-18.4046,-250.1374
0.6528,0.1042,-0.0415,28.0076,-24.145,-250.1374
0.6382,0.1191,-0.05,26.4351,-30.0,-250.1374
0.6179,0.1296,-0.0466,25.3893,-35.0153,-250.1374
0.593,0.1445,-0.0388,24.7481,-41.1832,-250.1374
0.6128,0.1467,-0.053,24.0229,-46.2672,-250.1374
0.6023,0.1279,-0.0586,23.0458,-48.8321,-250.1374
0.5989,0.1206,-0.0562,22.2824,-50.1221,-250.1374
0.5884,0.1152,-0.064,21.7023,-49.1527,-250.1374
0.5627,0.1179,-0.0674,21.4351,-46.542,-250.1374
0.5315,0.1199,-0.0681,21.7023,-43.2443,-250.1374
0.4849,0.134,-0.071,22.6718,-38.8015,-250.1374
0.4419,0.1321,-0.0613,24.0763,-34.084,-250.1374
0.4065,0.1353,-0.0457,26.2748,-30.0687,-250.1374
0.3445,0.1357,-0.0757,28.9466,-23.855,-250.1374
0.3008,0.1292,-0.0696,31.3435,-18.2214,-250.1374
0.2593,0.1169,-0.0718,33.9008,-13.458,-250.1374
0.2058,0.1052,-0.0618,36.7786,-8.9542,-250.1374
0.1626,0.1284,-0.0742,39.5267,-4.229,-250.1374
0.1113,0.1514,-0.0708,42.5115,0.3511,-250.1374
0.0627,0.1624,-0.0806,45.7863,4.4198,-250.1374
0.0281,0.1853,-0.085,48.7023,8.1221,-250.1374
-0.0034,0.1907,-0.0857,51.8702,11.0992,-250.1374
-0.0522,0.197,-0.0906,54.6641,13.7786,-250.1374
-0.0933,0.2224,-0.1301,57.9466,16.5573,-250.1374
-0.1138,0.2346,-0.1389,60.4046,18.2748,-250.1374
-0.1416,0.2385,-0.1257,62.5725,19.4351,-250.1374
-0.1584,0.2551,-0.1379,64.6565,20.3511,-250.1374
-0.1797,0.2729,-0.1523,66.4351,20.9695,-250.1374
-0.1897,0.291,-0.157,67.8779,20.9542,-250.1374
-0.2046,0.3188,-0.176,69.2061,20.2519,-250.1374
-0.2175,0.3367,-0.1836,70.7405,19.2672,-250.1374
-0.2266,0.3486,-0.1975,71.9542,18.6336,-250.1374
-0.239,0.3633,-0.2319,73.0382,17.8473,-250.1374
-0.2446,0.3669,-0.2322,74.1374,16.8855,-250.1374
-0.2578,0.3638,-0.2563,75.2595,16.0611,-250.1374
-0.2566,0.3782,-0.2798,76.0534,14.8473,-250.1374
-0.2678,0.3794,-0.2898,76.8168,13.5038,-250.1374
-0.2761,0.3804,-0.3157,77.4198,12.5802,-248.3969
-0.2778,0.3987,-0.3318,77.8626,11.9237,-243.8779
-0.2905,0.4136,-0.3489,78.2519,10.8779,-239.8626
-0.2964,0.429,-0.3643,78.5496,9.771,-236.229
-0.3044,0.4253,-0.3625,78.6107,8.3817,-233.458
-0.3181,0.4421,-0.3821,78.6718,6.9389,-231.2443
-0.3335,0.4543,-0.3921,78.2214,5.9771,-229.5496
-0.3474,0.4653,-0.4165,77.7939,4.9008,-228.1908
-0.376,0.4854,-0.4265,77.3206,3.6718,-227.0458
-0.4048,0.4998,-0.4565,76.6565,2.3282,-226.0153
-0.4268,0.5073,-0.4675,75.9389,0.8244,-225.0534
-0.4565,0.5188,-0.481,74.9313,-0.2824,-223.9695
-0.4866,0.5286,-0.4746,73.4733,-2.0916,-222.8931
-0.5037,0.5364,-0.4861,72.2672,-4.2748,-221.145
-0.5322,0.5464,-0.4919,71.0687,-6.9618,-219.313
-0.5698,0.5571,-0.4941,69.3282,-10.4733,-217.0687
-0.6091,0.5747,-0.5188,67.7786,-14.0076,-214.2366
-0.6404,0.5769,-0.5164,66.0916,-18.0916,-210.8855
-0.668,0.5808,-0.5186,64.3588,-22.7557,-207.7634
-0.6841,0.5955,-0.5063,62.1908,-27.6183,-204.0229
-0.7126,0.6035,-0.5212,59.8702,-32.7252,-200.2824
-0.7368,0.6057,-0.532,57.084,-37.4885,-196.2366
-0.7429,0.6135,-0.5535,54.3359,-41.145,-191.4886
-0.77,0.624,-0.5686,51.8015,-44.3206,-187.0382
-0.8047,0.6331,-0.592,49.1374,-47.2901,-182.626
-0.8281,0.6384,-0.5886,46.6489,-50.7634,-177.0916
-0.8428,0.6353,-0.616,43.7939,-54.145,-171.7786
-0.8706,0.6426,-0.613,40.9313,-57.4733,-165.8321
-0.8865,0.655,-0.6323,37.8244,-60.4962,-159.8092
-0.8953,0.6543,-0.6377,34.626,-63.5496,-153.3512
-0.9114,0.6619,-0.6284,31.1756,-66.1985,-147.0076
-0.9192,0.6616,-0.6467,27.4656,-68.6718,-140.1603
-0.9268,0.6658,-0.6514,23.7328,-70.5496,-133.1527
-0.9265,0.657,-0.6621,20.0534,-71.9542,-126.4733
-0.9338,0.6445,-0.6677,16.4122,-72.9084,-119.2977
-0.9397,0.6377,-0.6741,12.7328,-73.084,-111.7786
-0.9407,0.6287,-0.686,9.0229,-72.5573,-104.4885
-0.9331,0.6162,-0.6812,5.4733,-71.7863,-96.3893
-0.9304,0.6155,-0.6821,2.3359,-70.3511,-88.7099
-0.9231,0.616,-0.6733,-0.7328,-68.1679,-81.3282
-0.908,0.6306,-0.6729,-4.2214,-64.0153,-71.0153
-0.9075,0.6428,-0.6602,-7.0458,-60.0687,-63.3817
-0.8989,0.646,-0.6567,-9.3282,-55.5038,-55.687
-0.8967,0.6472,-0.6575,-11.2748,-50.2977,-48.2901
-0.884,0.6455,-0.6658,-12.8702,-44.1527,-41.2672
-0.8723,0.6333,-0.6726,-14.5573,-37.2443,-34.1603
-0.8669,0.6296,-0.6741,-15.7786,-29.7405,-27.7023
-0.8599,0.6233,-0.686,-16.8397,-21.542,-21.2519
-0.8589,0.6216,-0.6975,-17.8626,-13.0687,-14.9847
-0.8481,0.626,-0.7007,-18.916,-4.6641,-8.6794
-0.8452,0.6138,-0.7014,-19.7481,3.9466,-2.1908
-0.8506,0.6118,-0.698,-20.855,11.9389,3.9084
-0.8472,0.6047,-0.7065,-22.1908,19.3969,10.313
-0.8616,0.614,-0.7041,-23.5878,26.2443,16.3817
-0.8621,0.6243,-0.7041,-25.2595,32.7023,23.084
-0.8689,0.6238,-0.7063,-26.9389,38.3359,29.0916
-0.8716,0.627,-0.7048,-28.9466,44.1221,35.1679
-0.873,0.6257,-0.7095,-31.0305,49.8321,41.3664
-0.8823,0.6279,-0.6953,-33.4275,55.2824,47.4046
-0.8972,0.6233,-0.698,-35.855,60.8015,53.2214
-0.906,0.6257,-0.678,-38.6718,66.1221,59.1069
-0.9136,0.6213,-0.6687,-40.9542,71.3053,64.9924
-0.9299,0.6255,-0.6531,-43.1908,75.771,70.5878
-0.9617,0.6182,-0.6245,-45.1756,79.7557,76.3893
-0.979,0.6089,-0.6067,-46.9924,82.9618,82.1298
